Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1049210,0.0,5084000.0,,BASF Enzymes LLC,-9234000.0,-45306000.0,,,1403817.0,5589000.0,-45306000.0,-609000.0,,10272000.0,,-57351000.0,433000.0,,625390000.0,1.0,,21314000.0,25483000.0,31072000.0,-45306000.0,-9085000.0,7412000.0,,,Basic Chemical Manufacturing,-45306000.0,-184.59094,46601000.0,,,3277000.0,
1049210,,211256000.0,,,-19089000.0,191743000.0,,,1049210.0,194074000.0,191743000.0,-5190000.0,,24301000.0,,-65725000.0,1335000.0,,501740000.0,,,217692000.0,41187000.0,235261000.0,191743000.0,-8374000.0,18469000.0,,,,191743000.0,65.94886,-200816000.0,,,10440000.0,
1035096,0.0,196972000.0,,Software AG USA Inc,-34765000.0,223906000.0,1305000.0,,1035096.0,252169000.0,223906000.0,,,60145000.0,,-65541000.0,2483000.0,,,1.0,,222165000.0,47018000.0,299187000.0,223906000.0,-31450000.0,40810000.0,,,Software Publishers,223906000.0,4.92866,-195369000.0,,,1603000.0,
1035096,,206389000.0,,,-146117000.0,197074000.0,41395000.0,,,265609000.0,197074000.0,,,201957000.0,,-197155000.0,5320000.0,,,,,274992000.0,109679000.0,375288000.0,197074000.0,-131614000.0,84270000.0,,,,197074000.0,4.04397,-202003000.0,,,4386000.0,
1662994,1.0,0.0,,D-Box Technologies Inc,-57000.0,53000.0,,,1662994.0,142000.0,53000.0,,,873000.0,,142000.0,,,12500000.0,0.0,,525000.0,481000.0,624000.0,53000.0,-78000.0,431000.0,,,Audio and Video Equipment Manufacturing,53000.0,0.00869,146000.0,0.0,,146000.0,
1662994,,156000.0,,,-674000.0,863000.0,,,,1047000.0,863000.0,-581000.0,,1435000.0,,-500000.0,99000.0,,1820000.0,,,1312000.0,569000.0,1619000.0,863000.0,-642000.0,528000.0,,,,863000.0,0.03723,8000.0,156000.0,,164000.0,
1096142,0.0,2942000.0,,Gentiva Health Services Inc,-4232000.0,454994000.0,,,1096142.0,705291000.0,454994000.0,-2942000.0,,1489822000.0,,-20370000.0,,,275790000.0,1.0,,759231000.0,357724000.0,1063015000.0,454994000.0,-15086000.0,320695000.0,,,Home Health Care Services,454994000.0,22.36389,75620000.0,,,78562000.0,
1096142,,452000.0,,,-46184000.0,335447000.0,,,,566149000.0,335447000.0,,,881765000.0,,-124570000.0,,,505950000.0,,,521074000.0,239335000.0,805484000.0,335447000.0,-104200000.0,172390000.0,,,,335447000.0,15.82544,19548000.0,,,20000000.0,
1089590,0.0,103000.0,,New Dragon Asia Corp,218000.0,414000.0,,,1089590.0,414000.0,414000.0,168000.0,,5598000.0,,378000.0,-38000.0,,350000.0,1.0,,4009000.0,5911000.0,6326000.0,414000.0,16000.0,5533000.0,,,Other Food Manufacturing,414000.0,0.23177,3344000.0,,,3447000.0,
1089590,,1015000.0,,,3613000.0,4544000.0,,,,4544000.0,4544000.0,-560000.0,,31532000.0,,4544000.0,1257000.0,,110480000.0,,,10480000.0,28735000.0,33279000.0,4544000.0,3549000.0,10737000.0,,,,4544000.0,0.11445,2572000.0,,,3587000.0,
1093800,0.0,434000.0,,UNR Holdings Inc,-1468000.0,-1468000.0,53000.0,,1093800.0,-1468000.0,-1468000.0,,,104000.0,,-1479000.0,,,4480000.0,1.0,,,2277000.0,808000.0,-1468000.0,-1469000.0,,,,Residential Building Construction,-1468000.0,-3967.56757,1566000.0,,,2000000.0,
1093800,,10000.0,,,-2528000.0,-3995000.0,127000.0,,,-3995000.0,-3995000.0,,,172000.0,,-4007000.0,,,5170000.0,,,,4070000.0,76000.0,-3995000.0,-2528000.0,,,,,-3995000.0,-10797.2973,3438000.0,,,3448000.0,
1058444,0.0,2867000.0,,Savvis Inc,-45255000.0,-29016000.0,15168000.0,,1058444.0,-2766000.0,-29016000.0,,,22804000.0,,-38617000.0,,,81340000.0,1.0,,5729000.0,42062000.0,39296000.0,-29016000.0,-46692000.0,38631000.0,,,Computer Systems Design and Related Services,-29016000.0,-5.63763,27091000.0,,,29958000.0,
1058444,,32262000.0,,,-160649000.0,102956000.0,60511000.0,,,116930000.0,102956000.0,,,184275000.0,,-203468000.0,,,53530000.0,,,80380000.0,321692000.0,438622000.0,102956000.0,-164851000.0,239557000.0,,,,102956000.0,16.46719,167348000.0,,,199610000.0,
944136,0.0,,,Tc Global Inc,,,,,944136.0,,,,,,,,,,,1.0,,,,,,,,,,Limited-Service Eating Places,,,,,,,
