Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1500837,0.0,,,Sunshine Financial Inc,,,,,1429469.0,,,,,,,,,,,1.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1500837,,,,,,,,,1500837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495191,1.0,,,InterTech Solutions Inc,,,,,1495191.0,,,,,,,,,,,0.0,,,,,,,,,,Nondepository Credit Intermediation,,,,,,,
1499618,1.0,,,Energy Today Inc,,,,,1499618.0,,,,,,,,,,,0.0,,,,,,,,,,"Advertising, Public Relations, and Related Services",,,,,,,
1504619,1.0,,,PennantPark Floating Rate Capital Ltd,,,,,1504619.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1755191,1.0,,,Liberty Gold Corp,,,,,1755191.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1519469,1.0,,,Anfield Energy Inc,,,,,1519469.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1509786,1.0,,,Inspired Builders Inc,,,,,1509786.0,,,,,,,,,,,0.0,,,,,,,,,,Lessors of Real Estate,,,,,,,
1506439,1.0,,,SharpSpring Inc,,,,,1506439.0,,,,,,,,,,,0.0,,,,,,,,,,"Data Processing, Hosting, and Related Services",,,,,,,
1481691,1.0,,,Condor Petroleum Inc,,,,,1481691.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1433607,1.0,,,InspireMD Inc,,,,,1433607.0,,,,,,,,,,,0.0,,,,,,,,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,,,,,,
1122388,0.0,,,Ellie Mae Inc,,,,,1122388.0,,,,,,,,,,,0.0,,,,,,,,,,Software Publishers,,,,,,,
1517175,1.0,,,Chefs' Warehouse Inc,,,,,1517175.0,,,,,,,,,,,0.0,,,,,,,,,,Grocery and Related Product Merchant Wholesalers,,,,,,,
1383395,1.0,,,Sequans Communications SA,,,,,1383395.0,,,,,,,,,,,0.0,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1519457,,,,Nambia Rare Earths Inc,,,,,1519457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343257,0.0,,,BCM Energy Partners Inc,,,,,1343257.0,,,,,,,,,,,1.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1279704,1.0,,,Cellectar Biosciences Inc,,,,,1279704.0,,,,,,,,,,,0.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1510295,1.0,,,Marathon Petroleum Corp,,,,,1510295.0,,,,,,,,,,,0.0,,,,,,,,,,Petroleum and Coal Products Manufacturing,,,,,,,
1495584,1.0,,,Firsthand Technology Value Fund Inc,,,,,1495584.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1509470,1.0,,,Sutter Rock Capital Corp,,,,,1509470.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1504747,0.0,22959708.0,,Swisher Hygiene Inc,2475317.0,34768381.0,,,1504747.0,93969285.0,34768381.0,9960.0,,71004029.0,,23020712.0,202514.0,,,1.0,,43156796.0,21795265.0,115764550.0,34768381.0,2114112.0,18950189.0,,,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",34768381.0,3.366193,-20124017.0,,,2835690.0,
1504747,,24028663.0,,,-18481392.0,32903430.0,,,,77523237.0,32903430.0,-154374.0,,62901747.0,,4426172.0,-2063991.0,,,,,38801369.0,19167621.0,96690858.0,32903430.0,-18923433.0,18380776.0,,,,32903430.0,3.207024,-21841398.0,,,2187265.0,
1174266,0.0,,,Envivio Inc,,,,,1174266.0,,,,,,,,,,,1.0,,,,,,,,,,Wired Telecommunications Carriers,,,,,,,
1509223,1.0,,,Renren Inc,,,,,1509223.0,,,,,,,,,,,0.0,,,,,,,,,,Other Information Services,,,,,,,
1499034,1.0,,,WU BA Superior Products Holding Group Inc,,,,,1499034.0,,,,,,,,,,,0.0,,,,,,,,,,Other Information Services,,,,,,,
1487920,0.0,,,USA Synthetic Fuel Corp,,,,,1487920.0,,,,,,,,,,66200000.0,1.0,,,,,,,,,,Petroleum and Coal Products Manufacturing,,,,,,,
1487920,,,,,,,,,,,,,,,,,,,1270000.0,,,,,,,,,,,,,,,,,,
1503636,,,,Platinum Energy Solutions Inc,,,,,1503636.0,,,,,,,,,,,,,,,,,,,,,Support Activities for Mining,,,,,,,
1617640,1.0,,,Zillow Group Inc,,,,,1617640.0,,,,,,,,,,,0.0,,,,,,,,,,Other Information Services,,,,,,,
1517401,0.0,,,Peak Resorts Inc,,,,,1517401.0,,,,,,,,,,,0.0,,,,,,,,,,Other Amusement and Recreation Industries,,,,,,,
1399935,,,,Chimera Capital Management LLC,,,,,1399935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399935,,,,,,,,,1789215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462506,0.0,,,Freevi Corp,,,,,1462506.0,,,,,,,,,,,1.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1163332,0.0,,,Vertical Health Solutions Inc,,,,,1163332.0,,,,,,,,,,,1.0,,,,,,,,,,Software Publishers,,,,,,,
1473971,1.0,,,Citadel EFT Inc,,,,,1473971.0,,,,,,,,,,,0.0,,,,,,,,,,Activities Related to Credit Intermediation,,,,,,,
1506756,1.0,,,China Zenix Auto International Ltd,,,,,1506756.0,,,,,,,,,,,0.0,,,,,,,,,,Motor Vehicle Parts Manufacturing,,,,,,,
1511683,0.0,,,Jiayuan.com International Ltd,,,,,1511683.0,,,,,,,,,,,1.0,,,,,,,,,,Other Information Services,,,,,,,
1283384,,,,Bluestem Brands Inc,,,,,1283384.0,,,,,,,,,,,,,,,,,,,,,Electronic Shopping and Mail-Order Houses,,,,,,,
1517086,,,,Hexion Topco LLC,,,,,1517086.0,,,,,,,,,,,,,,,,,,,,,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",,,,,,,
1356711,,,,Azek Company LLC,,,,,1356711.0,,,,,,,,,,,,,,,,,,,,,Other Wood Product Manufacturing,,,,,,,
1471443,,,,BrightSource Energy Inc,,,,,1471443.0,,,,,,,,,,,,,,,,,,,,,"Engine, Turbine, and Power Transmission Equipment Manufacturing",,,,,,,
1592058,1.0,,,Party City Holdco Inc,,,,,1592058.0,,,,,,,,,,,0.0,,,,,,,,,,"Office Supplies, Stationery, and Gift Stores",,,,,,,
1486868,1.0,,,Greenfields Petroleum Corp (Cayman Islands),,,,,1486868.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1496292,1.0,,,Voya Emerging Markets High Dividend Equity Fund,,,,,1496292.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1498122,1.0,,,Arista Financial Corp,,,,,1498122.0,,,,,,,,,,,0.0,,,,,,,,,,Nondepository Credit Intermediation,,,,,,,
1158863,0.0,,,WageWorks Inc,,,,,1158863.0,,,,,,,,,,,0.0,,,,,,,,,,"Management, Scientific, and Technical Consulting Services",,,,,,,
1630989,1.0,,,Sintana Energy Inc,,,,,1501010.0,,,,,,,,,,500000.0,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1630989,,,,,,,,,1630989.0,,,,,,,,,,390000.0,,,,,,,,,,,,,,,,,,
1504239,1.0,,,Point of Care Nano-Technology Inc,,,,,1504239.0,,,,,,,,,,,0.0,,,,,,,,,,"Management, Scientific, and Technical Consulting Services",,,,,,,
1505124,1.0,,,Berkshire Homes Inc,,,,,1505124.0,,,,,,,,,,,0.0,,,,,,,,,,Lessors of Real Estate,,,,,,,
1513845,1.0,,,Yandex NV,,,,,1513845.0,,,,,,,,,,,0.0,,,,,,,,,,Other Information Services,,,,,,,
1314592,0.0,,,Teavana Holdings Inc,,,,,1314592.0,,,,,,,,,,,1.0,,,,,,,,,,Specialty Food Stores,,,,,,,
1491419,1.0,,,Livexlive Media Inc,,,,,1491419.0,,,,,,,,,,,,,,,,,,,,,Performing Arts Companies,,,,,,,
1429664,,,,WhiteGlove Health Inc,,,,,1429664.0,,,,,,,,,,,,,,,,,,,,,Offices of Physicians,,,,,,,
1518832,1.0,,,WPX Energy Inc,,,,,1518832.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1517522,,,,ESCO Corp,,,,,1517522.0,,,,,,,,,,,,,,,,,,,,,"Agriculture, Construction, and Mining Machinery Manufacturing",,,,,,,
1513971,0.0,,,State Investors Bancorp Inc,,,,,1513971.0,,,,,,,,,,,1.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1499274,1.0,,,Imerjn Inc,,,,,1499274.0,,,,,,,,,,,0.0,,,,,,,,,,"Data Processing, Hosting, and Related Services",,,,,,,
1719451,0.0,,,LSC Lithium Corp,,,,,1719451.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1502777,0.0,,,Premier Brands Inc,,,,,1502777.0,,,,,,,,,,,1.0,,,,,,,,,,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",,,,,,,
1518621,1.0,,,Orchid Island Capital Inc,,,,,1518621.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1390292,0.0,,,Anoteros Inc,,,,,1390292.0,,,,,,,,,,,1.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1518715,1.0,,,HomeStreet Inc,,,,,1518715.0,,,,,,,,,,,0.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1509646,1.0,,,Phoenix New Media Ltd,,,,,1509646.0,,,,,,,,,,,0.0,,,,,,,,,,Radio and Television Broadcasting,,,,,,,
1343009,1.0,,,Cannabics Pharmaceuticals Inc,,,,,1343009.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1519632,0.0,,,LRR Energy LP,,,,,1519632.0,,,,,,,,,,,1.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1137091,1.0,,,Power Solutions International Inc,,,,,1137091.0,,,,,,,,,,,0.0,,,,,,,,,,Other Electrical Equipment and Component Manufacturing,,,,,,,
1392477,0.0,,,Xtreme Green Electric Vehicles Inc,,,,,1392477.0,,,,,,,,,,,1.0,,,,,,,,,,Other Transportation Equipment Manufacturing,,,,,,,
1423664,,,,IntelePeer Inc,,,,,1423664.0,,,,,,,,,,,,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1512077,1.0,,,Global Eagle Entertainment Inc,,,,,1512077.0,,,,,,,,,,,0.0,,,,,,,,,,Satellite Telecommunications,,,,,,,
1561912,1.0,,,Southstone Minerals Ltd,,,,,1561912.0,,,,,,,,,,,0.0,,,,,,,,,,Coal Mining,,,,,,,
1519622,,,,SRAM International Corp,,,,,1519622.0,,,,,,,,,,,,,,,,,,,,,Other Transportation Equipment Manufacturing,,,,,,,
1511902,,,,WhiteSmoke Inc,,,,,1511902.0,,,,,,,,,,,,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1520276,,,,Springleaf REIT Inc,,,,,1520276.0,,,,,,,,,,,,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1538847,1.0,,,GoldMining Inc,,,,,1538847.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1466026,1.0,,,Midland States Bancorp Inc,,,,,1466026.0,,,,,,,,,,,0.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1521221,1.0,,,Nexj Systems Inc,,,,,1521221.0,,,,,,,,,,,0.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1402785,1.0,,,FluoroPharma Medical Inc,,,,,1402785.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1476651,0.0,,,FCB Financial Holdings Inc,,,,,1476651.0,,,,,,,,,,,0.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1519401,1.0,,,Regional Management Corp,,,,,1519401.0,,,,,,,,,,,0.0,,,,,,,,,,Nondepository Credit Intermediation,,,,,,,
1530796,,,,Milagro Oil & Gas Inc,,,,,1530796.0,,,,,,,,,,,,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1496749,1.0,,,John Hancock Hedged Equity & Income Fund,,,,,1496749.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
767884,0.0,,,Ceres Inc,,,,,767884.0,,,,,,,,,,,1.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1516508,,,,Neutron Energy Inc,,,,,1516508.0,,,,,,,,,,,,,,,,,,,,,Metal Ore Mining,,,,,,,
1513970,0.0,,,Salient MLP & Energy Infrastructure Fund,,,,,1513970.0,,,,,,,,,,,1.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1509253,1.0,,,Nuveen Short Duration Credit Opportunities Fund,,,,,1509253.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1499735,1.0,,,American Energy Development Corp,,,,,1499735.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1438035,0.0,,,Rangeford Resources Inc,,,,,1438035.0,,,,,,,,,,,1.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1518239,,,,Cloudary Corp,,,,,1518239.0,,,,,,,,,,,,,,,,,,,,,Other Information Services,,,,,,,
1507051,0.0,,,Taomee Holdings Ltd,,,,,1507051.0,,,,,,,,,,,1.0,,,,,,,,,,Motion Picture and Video Industries,,,,,,,
1485026,,,,Myriant Corp,,,,,1485026.0,,,,,,,,,,,,,,,,,,,,,Basic Chemical Manufacturing,,,,,,,
1507154,0.0,,,Nautilus Marine Acquisition Corp,,,,,1507154.0,,,,,,,,,,,1.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1424812,1.0,,,Amarantus Bioscience Holdings Inc,,,,,1424812.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1414953,1.0,,,MOJO Organics Inc,,,,,1414953.0,,,,,,,,,,,0.0,,,,,,,,,,Beverage Manufacturing,,,,,,,
1399480,0.0,,,VRDT Corp,,,,,1399480.0,,,,,,,,,,,1.0,,,,,,,,,,Land Subdivision,,,,,,,
1429393,1.0,,,Trutankless Inc,,,,,1429393.0,,,,,,,,,,,0.0,,,,,,,,,,Commercial and Service Industry Machinery Manufacturing,,,,,,,
1497572,1.0,,,Nano Labs Corp,,,,,1497572.0,,,,,,,,,,,0.0,,,,,,,,,,Converted Paper Product Manufacturing,,,,,,,
1492683,0.0,,,Frogads Inc,,,,,1492683.0,,,,,,,,,,,1.0,,,,,,,,,,Other Information Services,,,,,,,
919175,1.0,,,Sugarmade Inc,,,,,919175.0,,,,,,,,,,23140000.0,0.0,,,,,,,,,,Paper and Paper Product Merchant Wholesalers,,,,,,,
919175,,,,,,,,,,,,,,,,,,,620000.0,,,,,,,,,,,,,,,,,,
1495231,1.0,,,IZEA Worldwide Inc,,,,,1495231.0,,,,,,,,,,,0.0,,,,,,,,,,Other Information Services,,,,,,,
1367898,0.0,,,China Education International Inc,,,,,1367898.0,,,,,,,,,,,1.0,,,,,,,,,,Elementary and Secondary Schools,,,,,,,
1490281,1.0,,,Groupon Inc,,,,,1490281.0,,,,,,,,,,,0.0,,,,,,,,,,Electronic Shopping and Mail-Order Houses,,,,,,,
1524384,,,,Iona Energy Inc,,,,,1524384.0,,,,,,,,,,,,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1221554,1.0,,,3Power Energy Group Inc,,,,,1221554.0,,,,,,,,,,,0.0,,,,,,,,,,"Electric Power Generation, Transmission and Distribution",,,,,,,
1411685,1.0,,,VistaGen Therapeutics Inc,,,,,1411685.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1512074,0.0,,,RMG Networks Holding Corp,,,,,1512074.0,,,,,,,,,,,1.0,,,,,,,,,,Software Publishers,,,,,,,
1517518,1.0,,,Clearbridge Energy Midstream Opportunity Fund Inc,,,,,1517518.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1514991,1.0,,,AMC Networks Inc,,,,,1514991.0,,,,,,,,,,,0.0,,,,,,,,,,Motion Picture and Video Industries,,,,,,,
1492052,0.0,,,VR Holdings Inc,,,,,1492052.0,,,,,,,,,,,1.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1493137,1.0,,,Lifeloc Technologies Inc,,,,,1493137.0,,,,,,,,,,,0.0,,,,,,,,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,,,,,,
1335982,,,,Goodman Networks Inc,,,,,1335982.0,,,,,,,,,,,,,,,,,,,,,Other Telecommunications,,,,,,,
1510593,1.0,,,Xunlei Ltd,,,,,1510593.0,,,,,,,,,,,0.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1340127,1.0,,,Carbonite Inc,,,,,1340127.0,,,,,,,,,,,0.0,,,,,,,,,,Software Publishers,,,,,,,
1501489,0.0,,,AF Ocean Investment Management Co,,,,,1501489.0,,,,,,,,,,,1.0,,,,,,,,,,Securities and Commodity Contracts Intermediation and Brokerage,,,,,,,
1468679,1.0,,,American Cryostem Corp,,,,,1468679.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1463101,1.0,,,Enphase Energy Inc,,,,,1463101.0,,,,,,,,,,,0.0,,,,,,,,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,
1535652,1.0,,,Nickel Creek Platinum Corp,,,,,1535652.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1535652,,,,,,,,,1510604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511737,1.0,,,Ubiquiti Inc,,,,,1511737.0,,,,,,,,,,,0.0,,,,,,,,,,Communications Equipment Manufacturing,,,,,,,
1490490,1.0,,,Huntwicke Capital Group Inc,,,,,1490490.0,,,,,,,,,,,0.0,,,,,,,,,,Lessors of Real Estate,,,,,,,
1513363,1.0,,,Fidus Investment Corp,,,,,1513363.0,,,,,,,,,,,0.0,,,,,,,,,,Other Financial Investment Activities,,,,,,,
1432001,0.0,,,American Sands Energy Corp,,,,,1432001.0,,,,,,,,,,,1.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1364962,0.0,,,Imperva Inc,,,,,1364962.0,,,,,,,,,,,0.0,,,,,,,,,,Computer Systems Design and Related Services,,,,,,,
1403528,0.0,,,Oaktree Capital Group LLC,,,,,1403528.0,,,,,,,,,,,0.0,,,,,,,,,,Other Financial Investment Activities,,,,,,,
1509879,0.0,,,ROI Land Investments Ltd,,,,,1509879.0,,,,,,,,,,,1.0,,,,,,,,,,Land Subdivision,,,,,,,
1523671,1.0,,,Stakeholder Gold Corp,,,,,1523671.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1577785,,,,Flint Hills Resources Houston Chemical LLC,,,,,1577785.0,,,,,,,,,,,,,,,,,,,,,Petroleum and Coal Products Manufacturing,,,,,,,
847416,1.0,,,Eagle Ford Oil & Gas Corp,,,,,847416.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1520470,1.0,,,Lupaka Gold Corp,,,,,1520470.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1102414,0.0,,,Westport Energy Holdings Inc,-769000.0,,,,1102414.0,,,,,0.0,,,18000.0,,890000.0,1.0,,,,,,-741000.0,,,,Basic Chemical Manufacturing,,,,,,,
1102414,,27000.0,,,-287000.0,219000.0,,,,219000.0,219000.0,,,0.0,,-2765000.0,0.0,,430000.0,,,27000.0,26000.0,245000.0,219000.0,-283000.0,26000.0,,,,219000.0,,-27000.0,27000.0,,0.0,
728385,1.0,,,Midwest Energy Emissions Corp,,,,,728385.0,,,,,,,,,,,0.0,,,,,,,,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,,,,,,
1479750,0.0,,,Capital Bank Financial Corp,,,,,1479750.0,,,,,,,,,,,1.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1145986,1.0,,,Aspen Aerogels Inc,,,,,1145986.0,,,,,,,,,,,0.0,,,,,,,,,,Plastics Product Manufacturing,,,,,,,
1519061,1.0,,,Trinseo SA,,,,,1519061.0,,,,,,,,,,,0.0,,,,,,,,,,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",,,,,,,
1502772,1.0,,,Blue Water Petroleum Corp,,,,,1502772.0,,,,,,,,,,,0.0,,,,,,,,,,Oil and Gas Extraction,,,,,,,
1524935,0.0,,,Red Eagle Mining Corp,,,,,1524935.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1414367,,,,Luca Technologies Inc,,,,,1376692.0,,,,,,,,,,,,,,,,,,,,,Oil and Gas Extraction,,,,,,,
