Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
65695,,1000000.0,,ANR Pipeline Co,224000000.0,800000000.0,39000000.0,,65695.0,800000000.0,800000000.0,,,621000000.0,,334000000.0,-3000000.0,,,,,327000000.0,920000000.0,1720000000.0,800000000.0,139000000.0,153000000.0,,,Pipeline Transportation of Natural Gas,800000000.0,800000.0,497000000.0,,,498000000.0,
65695,,0.0,,,-113000000.0,696000000.0,35000000.0,,,696000000.0,696000000.0,,,613000000.0,,228000000.0,31000000.0,,,,,405000000.0,1103000000.0,1799000000.0,696000000.0,-38000000.0,187000000.0,,,,696000000.0,696000.0,498000000.0,,,498000000.0,
3197,1.0,1666000.0,,CECO Environmental Corp,2049000.0,-5620000.0,2154000.0,,3197.0,7008000.0,-5620000.0,-2347000.0,,89817000.0,,-3950000.0,,,,0.0,,27449000.0,47946000.0,54954000.0,-5620000.0,-690000.0,16759000.0,,,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",-5620000.0,-0.71267,28211000.0,,,29877000.0,
3197,,53000.0,,,3048000.0,-2173000.0,2100000.0,,,9821000.0,-2173000.0,-72000.0,,90809000.0,,-4214000.0,,,17740000.0,,,26587000.0,43209000.0,53030000.0,-2173000.0,-380000.0,18524000.0,,,,-2173000.0,-0.22602,21361000.0,,,21414000.0,
2601,0.0,81908000.0,,Aeroflex Inc,32440000.0,213829000.0,,,2601.0,255121000.0,213829000.0,-6251000.0,,232553000.0,,30044000.0,,,,1.0,,189471000.0,55131000.0,310252000.0,213829000.0,21354000.0,37097000.0,,,Semiconductor and Other Electronic Component Manufacturing,213829000.0,3.58353,-68575000.0,,,13333000.0,
2601,,38559000.0,,,10888000.0,211488000.0,1362000.0,,,249482000.0,211488000.0,2508000.0,,171531000.0,,19263000.0,,,,,,194201000.0,68983000.0,318465000.0,211488000.0,-10781000.0,49305000.0,,,,211488000.0,3.52468,-23750000.0,,,14809000.0,
1230869,1.0,10678800.0,,ASA Gold and Precious Metals Ltd,5732101.0,168206554.0,,,1230869.0,168206554.0,168206554.0,,,7950316.0,,42541000.0,,,192000000.0,0.0,,,6975478.0,175181902.0,168206554.0,,,,,Other Investment Pools and Funds,168206554.0,5.840506,-10678800.0,10678800.0,,0.0,
1230869,,6158000.0,,,9606000.0,210944000.0,,,,210944000.0,210944000.0,,,11902000.0,,168400000.0,,,393410000.0,,,,962000.0,211907000.0,210944000.0,,,,,,210944000.0,7.32444,-6158000.0,6158000.0,,0.0,
859163,1.0,496186000.0,,AVX Corp,824548000.0,1432125000.0,,,859163.0,1505034000.0,1432125000.0,-142577000.0,,2608113000.0,,1218308000.0,,,4115180000.0,0.0,,1355286000.0,380064000.0,1885098000.0,1432125000.0,567537000.0,343533000.0,,,Semiconductor and Other Electronic Component Manufacturing,1432125000.0,8.19753,-470291000.0,,,25895000.0,
859163,,601910000.0,,,-25069000.0,1408722000.0,,,,1476035000.0,1408722000.0,96435000.0,,1249980000.0,,1184875000.0,,,1706100000.0,,,1150868000.0,215564000.0,1691599000.0,1408722000.0,-7232000.0,194677000.0,,,,1408722000.0,8.06463,-586577000.0,,,15333000.0,
764622,1.0,10363000.0,,Pinnacle West Capital Corp,644838000.0,2382714000.0,431229000.0,,764622.0,2382714000.0,2382714000.0,475000.0,,,,849883000.0,193502000.0,,3542310000.0,0.0,,793913000.0,4780271000.0,7162985000.0,2382714000.0,302332000.0,1191298000.0,,,"Electric Power Generation, Transmission and Distribution",2382714000.0,28.08978,2490964000.0,,,2501327000.0,
764622,,28619000.0,,,676023000.0,2412541000.0,427903000.0,,772527.0,2499323000.0,2412541000.0,-16867000.0,,,,1032850000.0,-128017000.0,,2890010000.0,,,727405000.0,5440076000.0,7939399000.0,2412541000.0,312166000.0,1085506000.0,,,,2412541000.0,28.47542,3176361000.0,,,3204980000.0,
706688,1.0,95000.0,,Aaron's Inc,49531000.0,190866000.0,120650000.0,,706688.0,208538000.0,190866000.0,,,502920000.0,,185782000.0,,,314960000.0,0.0,,,171841000.0,380379000.0,190866000.0,27261000.0,,,,Consumer Goods Rental,190866000.0,2.84614,104674000.0,,,104769000.0,
706688,,93000.0,,,26113000.0,197871000.0,137900000.0,,,219967000.0,197871000.0,,,546681000.0,,197321000.0,,,478950000.0,,,,177229000.0,397196000.0,197871000.0,12336000.0,,,,,197871000.0,2.93581,77620000.0,,,77713000.0,
1800,1.0,1156718000.0,,Abbott Laboratories,3400575000.0,7015646000.0,,,1800.0,8570906000.0,7015646000.0,-361377000.0,,13745916000.0,,7229586000.0,,,86550500000.0,0.0,,7376241000.0,6712348000.0,15283254000.0,7015646000.0,2785977000.0,4297540000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",7015646000.0,4.53813,399104000.0,,,1555822000.0,
1800,,713540000.0,,,1894032000.0,1765112000.0,,,,9059432000.0,1765112000.0,-184953000.0,,16285246000.0,,7281395000.0,,,62490620000.0,,,8419189000.0,14236991000.0,23296423000.0,1765112000.0,1550390000.0,7926817000.0,,,,1765112000.0,1.13546,6575288000.0,,,7288828000.0,
1039778,0.0,123000000.0,,Abitibi Consolidated Inc,858000000.0,1758000000.0,531000000.0,,1039778.0,3095000000.0,1758000000.0,-13000000.0,,5370000000.0,,-399000000.0,59000000.0,,,1.0,,1659000000.0,8160000000.0,11255000000.0,1758000000.0,200000000.0,1698000000.0,,,"Pulp, Paper, and Paperboard Mills",1758000000.0,3.99545,5529000000.0,,,5592000000.0,
1039778,,208000000.0,,,925000000.0,1034000000.0,696000000.0,,,2971000000.0,1034000000.0,-48000000.0,,5811000000.0,,-580000000.0,-318000000.0,,,,,1640000000.0,8398000000.0,11369000000.0,1034000000.0,70000000.0,1415000000.0,,,,1034000000.0,2.35,5919000000.0,,,6058000000.0,
1923,0.0,11449000.0,,Servidyne Inc,4399000.0,21285000.0,,,1923.0,22505000.0,21285000.0,0.0,,152110000.0,,17931000.0,-4570000.0,,11070000.0,1.0,,29085000.0,75115000.0,97617000.0,21285000.0,676000.0,17644000.0,,,Nonresidential Building Construction,21285000.0,6.2612,40441000.0,,,51890000.0,
1923,,7911000.0,,,333000.0,18619000.0,,,,22778000.0,18619000.0,,,112513000.0,,18274000.0,-765000.0,,10620000.0,,,35459000.0,69006000.0,91783000.0,18619000.0,812000.0,25586000.0,,,,18619000.0,5.54139,29953000.0,,,37864000.0,
1961,1.0,,,Worlds Inc,-2128000.0,,,,1961.0,,,137000.0,,1461000.0,,,,,510000.0,0.0,,,,,,-3285000.0,,,,Other Information Services,,,,,,,
1961,,13000.0,,,59000.0,-4762000.0,,,,-4762000.0,-4762000.0,0.0,,162000.0,,-24943000.0,,,30000.0,,,13000.0,4775000.0,13000.0,-4762000.0,-63000.0,4775000.0,,,,-4762000.0,-0.70393,2203000.0,,,2216000.0,
2034,0.0,8298000.0,,Tri Harbor Holdings Corp,5856000.0,58836000.0,,,2034.0,69203000.0,58836000.0,6280000.0,,178154000.0,,38006000.0,1455000.0,,67830000.0,0.0,,90558000.0,35970000.0,105173000.0,58836000.0,4245000.0,35299000.0,,,Drugs and Druggists' Sundries Merchant Wholesalers,58836000.0,2.68045,3947000.0,,,12245000.0,
2034,,15575000.0,,,7336000.0,63469000.0,,,,73290000.0,63469000.0,694000.0,,229329000.0,,40863000.0,4174000.0,,104240000.0,,,100724000.0,42413000.0,115703000.0,63469000.0,4945000.0,42413000.0,,,,63469000.0,2.87098,-7967000.0,,,7608000.0,
2062,1.0,,,ACMAT Corp,6456000.0,35242000.0,,,2062.0,37484000.0,35242000.0,,,,,35326000.0,412000.0,,49020000.0,0.0,,,74734000.0,112215000.0,35242000.0,2224000.0,,,,Insurance Carriers,35242000.0,13.47769,,,,27697000.0,
2062,,,,,5337000.0,36052000.0,,,,37972000.0,36052000.0,,,,,35460000.0,651000.0,,21500000.0,,,,71492000.0,109463000.0,36052000.0,1707000.0,,,,,36052000.0,15.11861,,,,24550000.0,
2098,1.0,22000.0,,Acme United Corp,2430000.0,7721000.0,,,2098.0,7893000.0,7721000.0,-1707000.0,,31921000.0,,-1151000.0,-504000.0,,13450000.0,0.0,,16450000.0,13226000.0,21119000.0,7721000.0,1061000.0,7988000.0,,,Cutlery and Handtool Manufacturing,7721000.0,2.20077,7492000.0,,,7514000.0,
2098,,172000.0,,,2470000.0,8377000.0,,,,8672000.0,8377000.0,1220000.0,,33082000.0,,129000.0,-221000.0,,12770000.0,,,16461000.0,11502000.0,20174000.0,8377000.0,1280000.0,7701000.0,,,,8377000.0,2.45656,5544000.0,,,5716000.0,
747435,1.0,615000.0,,ALUF Holdings Inc,238000.0,2911000.0,,,747435.0,3459000.0,2911000.0,185000.0,,7764000.0,,311000.0,-19000.0,,1990000.0,0.0,,3914000.0,2871000.0,6330000.0,2911000.0,95000.0,1792000.0,,,Software Publishers,2911000.0,291100.0,1334000.0,,,1949000.0,
747435,,563000.0,,,-1227000.0,1973000.0,,,,3001000.0,1973000.0,594000.0,,6429000.0,,-1451000.0,267000.0,,2740000.0,,,2793000.0,2364000.0,5364000.0,1973000.0,-1306000.0,1509000.0,,,,1973000.0,197300.0,1203000.0,,,1766000.0,
2186,1.0,208000.0,,BK Technologies Corp,-1550000.0,6360000.0,,,2186.0,6360000.0,6360000.0,3388000.0,,21054000.0,,-18299000.0,-818000.0,,5610000.0,0.0,,13388000.0,12062000.0,18422000.0,6360000.0,-1428000.0,5709000.0,,,Communications Equipment Manufacturing,6360000.0,1.18964,6993000.0,,,7201000.0,
2186,,335000.0,,,693000.0,6482000.0,,,,6482000.0,6482000.0,-21000.0,,22809000.0,,-18177000.0,-431000.0,,4180000.0,,,13405000.0,11141000.0,17623000.0,6482000.0,122000.0,4143000.0,,,,6482000.0,1.21246,6773000.0,,,7108000.0,
2230,1.0,85000.0,,Adams Diversified Equity Fund Inc,20940000.0,1951563000.0,,,2230.0,1951563000.0,1951563000.0,,,26166000.0,,7570000.0,,,1212010000.0,0.0,,,471841000.0,2423404000.0,1951563000.0,20941000.0,,,,Other Investment Pools and Funds,1951563000.0,23.71502,-85000.0,85000.0,,0.0,
2230,,81000.0,,,21091000.0,1368366000.0,,,,1368366000.0,1368366000.0,,,24162000.0,,9353000.0,,,875070000.0,,,,120266000.0,1488632000.0,1368366000.0,21092000.0,,,,,1368366000.0,16.05437,-81000.0,81000.0,,0.0,
2178,1.0,36140000.0,,Adams Resources & Energy Inc,12861000.0,44313000.0,6745000.0,,2178.0,44313000.0,44313000.0,-13978000.0,,7022160000.0,,32198000.0,109022000.0,,32900000.0,0.0,,420032000.0,403731000.0,448044000.0,44313000.0,8840000.0,387376000.0,,,Petroleum and Petroleum Products Merchant Wholesalers,44313000.0,10.50669,-24240000.0,,,11900000.0,
2178,,14177000.0,,,-14265000.0,39196000.0,6726000.0,,,39196000.0,39196000.0,25763000.0,,3483310000.0,,27081000.0,-193875000.0,,22140000.0,,,199305000.0,187831000.0,227027000.0,39196000.0,-9161000.0,168971000.0,,,,39196000.0,9.29344,-1702000.0,,,12475000.0,
2488,1.0,1293165000.0,,Advanced Micro Devices Inc,888736000.0,3171667000.0,,,2488.0,3171667000.0,3171667000.0,-156284000.0,,4644187000.0,,1856261000.0,,,5389650000.0,0.0,,2657689000.0,2596068000.0,5767735000.0,3171667000.0,983026000.0,1224109000.0,,,Semiconductor and Other Electronic Component Manufacturing,3171667000.0,10.09644,4378000.0,,,1297543000.0,
2488,,869997000.0,,,-58258000.0,3555055000.0,,,,3555055000.0,3555055000.0,-36975000.0,,3891754000.0,,1795680000.0,0.0,,2211410000.0,,,2353109000.0,2092187000.0,5647242000.0,3555055000.0,-60581000.0,1313937000.0,,,,3555055000.0,10.4406,134646000.0,,,1004643000.0,
350200,0.0,636000.0,,b-Fast Corp,-1130000.0,-16404000.0,,,350200.0,-12593000.0,-16404000.0,-21000.0,,3637000.0,,-31105000.0,-122000.0,,,1.0,,1413000.0,24232000.0,11639000.0,-16404000.0,-2680000.0,3168000.0,,,Support Activities for Air Transportation,-16404000.0,-2.051,24615000.0,177000.0,,21316000.0,
350200,,276000.0,,,-912000.0,-19296000.0,,,,-15309000.0,-19296000.0,24000.0,,2711000.0,,-33821000.0,-311000.0,,,,,1727000.0,26593000.0,11284000.0,-19296000.0,-2716000.0,3519000.0,,,,-19296000.0,-2.41259,27720000.0,276000.0,,23885000.0,
351483,1.0,106810000.0,,ASM International NV,191772000.0,239809000.0,4295000.0,,351483.0,308322000.0,239809000.0,-73462000.0,,935212000.0,,58818000.0,,,1063730000.0,0.0,,557259000.0,469618000.0,777940000.0,239809000.0,94272000.0,327189000.0,,,Industrial Machinery Manufacturing,239809000.0,4.91439,79401000.0,,,76280000.0,
351483,,107582000.0,,,24251000.0,256604000.0,7558000.0,,,320910000.0,256604000.0,-18026000.0,,561064000.0,,64916000.0,,,574660000.0,,,475437000.0,436155000.0,757065000.0,256604000.0,6098000.0,171789000.0,,,,256604000.0,5.22931,173217000.0,,,160858000.0,
109471,0.0,1077000.0,,Aerosonic LLC,17000.0,13131000.0,,,1614930.0,13131000.0,13131000.0,333000.0,,23528000.0,,7700000.0,-584000.0,,75770000.0,1.0,,16498000.0,8342000.0,21473000.0,13131000.0,-342000.0,3894000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13131000.0,3.34987,4277000.0,,,5354000.0,
109471,,1705000.0,,,1163000.0,7940000.0,,,109471.0,7940000.0,7940000.0,89000.0,,26686000.0,,2509000.0,-455000.0,,76010000.0,,,9579000.0,8153000.0,16093000.0,7940000.0,711000.0,4769000.0,,,,7940000.0,2.02559,3169000.0,,,4874000.0,
1122304,0.0,,,Aetna Inc,-39000000.0,2423700000.0,435600000.0,,1122304.0,10127100000.0,2423700000.0,,,,,6193300000.0,,,4728420000.0,0.0,,,37545900000.0,47673000000.0,2423700000.0,127100000.0,,,,Outpatient Care Centers,2423700000.0,4.24857,,,,1592200000.0,
1122304,,,,,-378700000.0,2603500000.0,416600000.0,,1013761.0,9890300000.0,2603500000.0,,,,,5908000000.0,,,6190240000.0,,,,33306400000.0,43196700000.0,2603500000.0,-279600000.0,,,,,2603500000.0,4.51163,,,,1701000000.0,
1004981,0.0,13527000.0,,iDNA Inc,-46507000.0,24782000.0,,,1004981.0,32084000.0,24782000.0,,,230000.0,,-121801000.0,,,1520000.0,1.0,,17191000.0,6982000.0,39066000.0,24782000.0,-47283000.0,6982000.0,,,Motion Picture and Video Industries,24782000.0,2.15138,-12898000.0,,,0.0,
1004981,,7116000.0,,,-5384000.0,16325000.0,,,718936.0,16325000.0,16325000.0,,,0.0,,-136346000.0,,,1210000.0,,,10623000.0,4209000.0,20534000.0,16325000.0,-14268000.0,4209000.0,,,,16325000.0,1.88908,-7116000.0,,,0.0,
2809,1.0,21180000.0,,Agnico Eagle Mines Ltd,6590000.0,209556000.0,10679000.0,,2809.0,209556000.0,209556000.0,-2553000.0,,93677000.0,,-58490000.0,-794000.0,,886780000.0,0.0,,57126000.0,184197000.0,393753000.0,209556000.0,-7655000.0,14559000.0,,,Metal Ore Mining,209556000.0,3.09432,126086000.0,,,147266000.0,
2809,,21180000.0,,,6590000.0,209556000.0,10679000.0,,,209556000.0,209556000.0,-2553000.0,,93677000.0,,-58490000.0,-794000.0,,1965120000.0,,,57126000.0,184197000.0,393753000.0,209556000.0,-7655000.0,14559000.0,,,,209556000.0,3.09432,126086000.0,,,147266000.0,
2969,1.0,66200000.0,,Air Products and Chemicals Inc,669600000.0,2721100000.0,19400000.0,,2969.0,3105800000.0,2721100000.0,2600000.0,,5857800000.0,,3965900000.0,-75600000.0,,10657950000.0,0.0,,1684800000.0,4978300000.0,8084100000.0,2721100000.0,465600000.0,1352400000.0,,,Basic Chemical Manufacturing,2721100000.0,12.6291,2529500000.0,,,2477700000.0,
2969,,253700000.0,,,761100000.0,2958400000.0,3800000.0,,,3460400000.0,2958400000.0,55100000.0,,5401200000.0,,4312800000.0,-143900000.0,,9713600000.0,,,1909300000.0,5034600000.0,8495000000.0,2958400000.0,525400000.0,1256200000.0,,,,2958400000.0,13.53741,2315700000.0,,,2385000000.0,
353184,1.0,974000.0,,Air T Inc,2244000.0,9809000.0,679000.0,,353184.0,10171000.0,9809000.0,-1834000.0,,61669000.0,,3207000.0,1362000.0,,12990000.0,0.0,,23690000.0,18363000.0,28534000.0,9809000.0,1289000.0,11441000.0,,,Couriers and Express Delivery Services,9809000.0,2.41738,4995000.0,,,5969000.0,
353184,,1014000.0,,,3445000.0,10809000.0,573000.0,,,11100000.0,10809000.0,291000.0,,59604000.0,,4080000.0,-5336000.0,,5450000.0,,,17727000.0,11804000.0,22902000.0,10809000.0,1278000.0,6507000.0,,,,10809000.0,2.64508,3145000.0,,,4159000.0,
3146,,,,Spire Alabama Inc,,,,,3146.0,,,,,,,,,,,,,,,,,,,,,Natural Gas Distribution,,,,,,,
3153,0.0,108395000.0,,Alabama Power Co,910692000.0,3310877000.0,383473000.0,,3153.0,3975389000.0,3310877000.0,-51688000.0,,,,,-83077000.0,,969950000.0,1.0,,883822000.0,6458071000.0,10433460000.0,3310877000.0,402253000.0,600936000.0,,,"Electric Power Generation, Transmission and Distribution",3310877000.0,551.81283,4313841000.0,,,3757724000.0,
3153,,108395000.0,,,910692000.0,3310877000.0,383473000.0,,,3975389000.0,3310877000.0,-51688000.0,,,,,-83077000.0,,974860000.0,,,883822000.0,6458071000.0,10433460000.0,3310877000.0,402253000.0,600936000.0,,,,3310877000.0,551.81283,4313841000.0,,,3757724000.0,
98618,1.0,81000.0,,Alanco Technologies Inc,-3264000.0,5249000.0,,,98618.0,6669000.0,5249000.0,-106000.0,,9135000.0,,-50944000.0,,,6280000.0,0.0,,3232000.0,2146000.0,8814000.0,5249000.0,-2995000.0,2146000.0,,,"Water, Sewage and Other Systems",5249000.0,12.03844,1054000.0,,,1135000.0,
98618,,328000.0,,,-5733000.0,-400000.0,,,,6544000.0,-400000.0,344000.0,,5368000.0,,-56962000.0,,,5300000.0,,,2393000.0,3320000.0,9863000.0,-400000.0,-6011000.0,2028000.0,,,,-400000.0,-0.47016,1974000.0,,,1808000.0,
766421,1.0,461700000.0,,Alaska Air Group Inc,-33100000.0,808900000.0,107500000.0,,766421.0,862300000.0,808900000.0,,,2194000000.0,,414500000.0,,,771960000.0,0.0,,702100000.0,1737400000.0,2599700000.0,808900000.0,-67200000.0,710800000.0,,,Scheduled Air Transportation,808900000.0,7.64342,214200000.0,,,675900000.0,
766421,,660600000.0,,,-126300000.0,799900000.0,134100000.0,,,851300000.0,799900000.0,,,2152800000.0,,404400000.0,,,575310000.0,,,919000000.0,2099200000.0,2950500000.0,799900000.0,-43400000.0,752000000.0,,,,799900000.0,7.53816,234800000.0,,,895400000.0,
701288,1.0,159000.0,,Atrion Corp,4246000.0,28199000.0,,,701288.0,44014000.0,28199000.0,-1004000.0,,51447000.0,,51906000.0,,,79110000.0,0.0,,18019000.0,19676000.0,63690000.0,28199000.0,2792000.0,4705000.0,,,Medical Equipment and Supplies Manufacturing,28199000.0,14.15406,7241000.0,,,7400000.0,
701288,,542000.0,,,5820000.0,24252000.0,,,,39175000.0,24252000.0,-1004000.0,,57605000.0,,61660000.0,,,38430000.0,,,21946000.0,26380000.0,65555000.0,24252000.0,9754000.0,5446000.0,,,,24252000.0,14.3673,16583000.0,,,17125000.0,
1368457,0.0,202839000.0,,Alberto-Culver Co,189066000.0,392138000.0,,,1368457.0,736009000.0,392138000.0,-28246000.0,,2379117000.0,,779792000.0,,,,1.0,,876949000.0,780492000.0,1516501000.0,392138000.0,110376000.0,390303000.0,,,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",392138000.0,5.34925,121230000.0,,,324069000.0,
1368457,,217485000.0,,,234428000.0,439347000.0,,,,862459000.0,439347000.0,-20286000.0,,2650976000.0,,897106000.0,,,,,,984217000.0,867032000.0,1729491000.0,439347000.0,137665000.0,460447000.0,,,,439347000.0,5.9096,106398000.0,,,323883000.0,
3333,0.0,57000000.0,,Albertson Inc,1624000000.0,3967000000.0,,,3333.0,5694000000.0,3967000000.0,118000000.0,,35501000000.0,,5241000000.0,0.0,,,1.0,,4342000000.0,10384000000.0,16078000000.0,3967000000.0,765000000.0,3395000000.0,,,Grocery Stores,3967000000.0,9.79506,5967000000.0,,,6024000000.0,
3333,,61000000.0,,,1296000000.0,4237000000.0,,,,5915000000.0,4237000000.0,40000000.0,,36605000000.0,,5433000000.0,-68000000.0,,,,,4623000000.0,10066000000.0,15981000000.0,4237000000.0,501000000.0,3596000000.0,,,,4237000000.0,10.41032,5412000000.0,,,5473000000.0,
4285,0.0,261000000.0,,Alcan Inc,859000000.0,5850000000.0,561000000.0,,4285.0,9009000000.0,5850000000.0,-117000000.0,,9148000000.0,,4272000000.0,-81000000.0,,,1.0,,4656000000.0,9380000000.0,18389000000.0,5850000000.0,610000000.0,3840000000.0,,,Alumina and Aluminum Production and Processing,5850000000.0,18.4008,4751000000.0,,,4608000000.0,
4285,,119000000.0,,,28000000.0,5387000000.0,893000000.0,,,8770000000.0,5387000000.0,75000000.0,,12626000000.0,,4074000000.0,-58000000.0,,,,,3817000000.0,8688000000.0,17458000000.0,5387000000.0,2000000.0,3535000000.0,,,,5387000000.0,16.78706,4264000000.0,,,4091000000.0,
3370,0.0,80351000.0,,Ricoh USA Inc,137169000.0,137466000.0,,,3370.0,1395578000.0,137466000.0,21406000.0,,5358954000.0,,463152000.0,,,,1.0,,2514637000.0,4895414000.0,6290992000.0,137466000.0,15205000.0,2265126000.0,,,Professional and Commercial Equipment and Supplies Merchant Wholesalers,137466000.0,0.96367,3316327000.0,,,3396678000.0,
3370,,271816000.0,,,289806000.0,299528000.0,,,,1534946000.0,299528000.0,-3089000.0,,4924451000.0,,595722000.0,,,,,,2621243000.0,4922852000.0,6457798000.0,299528000.0,148046000.0,2152864000.0,,,,299528000.0,2.06975,3149042000.0,,,3420858000.0,
3453,1.0,3451000.0,,Matson Inc,141450000.0,693651000.0,,,3453.0,693651000.0,693651000.0,-1219000.0,,1037165000.0,,552637000.0,9305000.0,,1080920000.0,0.0,,208867000.0,972361000.0,1666012000.0,693651000.0,90574000.0,153006000.0,,,"Deep Sea, Coastal, and Great Lakes Water Transportation",693651000.0,17.18958,357815000.0,,,361266000.0,
3453,,19291000.0,,,200000000.0,710667000.0,,,,710667000.0,710667000.0,857000.0,,1059000000.0,,622615000.0,62205000.0,,1062750000.0,,,220014000.0,833752000.0,1544419000.0,710667000.0,110628000.0,195569000.0,,,,710667000.0,17.53478,207987000.0,,,227278000.0,
