Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1039889,,34099000.0,,,25279000.0,135062000.0,11007000.0,,,136835000.0,135062000.0,-383000.0,,318776000.0,,26194000.0,2636000.0,,903910000.0,,,46435000.0,36195000.0,173030000.0,135062000.0,13967000.0,29300000.0,,,,135062000.0,5.65218,-30116000.0,,,2092000.0,
827187,1.0,5448000.0,,Sleep Number Corp,-25970000.0,16600000.0,,,827187.0,16600000.0,16600000.0,640000.0,,270077000.0,,-63032000.0,1360000.0,,36380000.0,0.0,,23965000.0,48072000.0,64672000.0,16600000.0,-37214000.0,36396000.0,,,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,16600000.0,0.61609,-3088000.0,,,2360000.0,
827187,,16375000.0,,,-10602000.0,6772000.0,,,,6772000.0,6772000.0,2926000.0,,261687000.0,,-75098000.0,-2055000.0,,278090000.0,,,30672000.0,60664000.0,67436000.0,6772000.0,-12066000.0,34411000.0,,,,6772000.0,0.24667,762000.0,,,17137000.0,
1069353,0.0,338920000.0,,Lakestar Semi Inc,-717120000.0,581747000.0,19814000.0,,1069353.0,1773176000.0,581747000.0,-9391000.0,,541688000.0,,-1566209000.0,-137052000.0,,3659130000.0,1.0,,725351000.0,1042304000.0,2815480000.0,581747000.0,-660910000.0,282997000.0,,,Semiconductor and Other Electronic Component Manufacturing,581747000.0,22.91615,370929000.0,,,709849000.0,
1069353,,260554000.0,,,-129925000.0,887157000.0,19489000.0,,,947827000.0,887157000.0,2800000.0,,521726000.0,,-2507407000.0,5293000.0,,428400000.0,,,663633000.0,963208000.0,1911035000.0,887157000.0,-143750000.0,219685000.0,,,,887157000.0,33.39244,421271000.0,,,681825000.0,
1172353,0.0,,,Central Jersey Bancorp,,,,,1172353.0,,,,,,,,,,13610000.0,1.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1172353,,,,,,8892000.0,,,,8892000.0,8892000.0,,,,,-707000.0,,,15890000.0,,,,109132000.0,118024000.0,8892000.0,537000.0,,,,,8892000.0,2.97838,,,,0.0,
1065298,0.0,,,Superior Bancorp,,74875000.0,,,1065298.0,74875000.0,74875000.0,,,,,27640000.0,,,99000000.0,1.0,,,954340000.0,1029215000.0,74875000.0,4357000.0,,,,Depository Credit Intermediation,74875000.0,20.8783,,,,15534000.0,
1065298,,,,,,76853000.0,,,,76853000.0,76853000.0,,,,,30329000.0,,,137140000.0,,,,1129552000.0,1206405000.0,76853000.0,2689000.0,,,,,76853000.0,21.6223,,,,31813000.0,
1001279,0.0,1513000.0,,Internet America Inc,-18073000.0,-7247000.0,15786000.0,,1001279.0,11911000.0,-7247000.0,,,34642000.0,,-43568000.0,,,3310000.0,1.0,,3616000.0,12003000.0,23914000.0,-7247000.0,-18067000.0,8683000.0,,,Wireless Telecommunications Carriers (except Satellite),-7247000.0,-0.72635,-710000.0,,,803000.0,
1001279,,2902000.0,,,-11028000.0,-4606000.0,15511000.0,,,413000.0,-4606000.0,,,25417000.0,,-55133000.0,,,3540000.0,,,4045000.0,9021000.0,9434000.0,-4606000.0,-11565000.0,5702000.0,,,,-4606000.0,-0.4558,-2803000.0,,,99000.0,
1035770,0.0,,,Vail Banks Inc,,27911000.0,,,1035770.0,66430000.0,27911000.0,,,,,10143000.0,,,,1.0,,,496841000.0,563271000.0,27911000.0,4956000.0,,,,Depository Credit Intermediation,27911000.0,4.323,,,,10410000.0,
1035770,,,,,,26596000.0,,,,63456000.0,26596000.0,,,,,15155000.0,,,,,,,491875000.0,555331000.0,26596000.0,6103000.0,,,,,26596000.0,4.62206,,,,36250000.0,
1065246,0.0,64751000.0,,Hifn Inc,-17653000.0,79786000.0,11093000.0,,1065246.0,119835000.0,79786000.0,-330000.0,,43004000.0,,1573000.0,-410000.0,,,1.0,,77272000.0,6975000.0,126810000.0,79786000.0,-13357000.0,6975000.0,,,Semiconductor and Other Electronic Component Manufacturing,79786000.0,7.83445,-64751000.0,,,0.0,
1065246,,54666000.0,,,-62580000.0,49089000.0,10480000.0,,,56656000.0,49089000.0,981000.0,,21791000.0,,-66026000.0,928000.0,,,,,59694000.0,15623000.0,72279000.0,49089000.0,-67599000.0,15623000.0,,,,49089000.0,4.67871,-54666000.0,,,0.0,
1068875,1.0,370148000.0,,Blucora Inc,-304142000.0,547539000.0,171336000.0,,1068875.0,1168571000.0,547539000.0,,,214530000.0,,-408647000.0,2495000.0,,622990000.0,0.0,,440841000.0,103539000.0,1272110000.0,547539000.0,-282412000.0,73966000.0,,,Other Information Services,547539000.0,17.29056,-348549000.0,,,0.0,
1068875,,198880000.0,,,-407430000.0,379028000.0,236714000.0,,,782588000.0,379028000.0,,,161921000.0,,-910725000.0,3713000.0,,261340000.0,,,250621000.0,54417000.0,837005000.0,379028000.0,-502079000.0,50724000.0,,,,379028000.0,12.31453,-198880000.0,,,0.0,
1066026,0.0,25765000.0,,Concur Technologies Inc,-36247000.0,22777000.0,,,1066026.0,22777000.0,22777000.0,,,41099000.0,,-200468000.0,-515000.0,,47650000.0,1.0,,32894000.0,18206000.0,40983000.0,22777000.0,-35083000.0,18098000.0,,,Software Publishers,22777000.0,0.88234,-23961000.0,,,1804000.0,
1066026,,15770000.0,,,-12455000.0,12008000.0,190000.0,,,19697000.0,12008000.0,,,45097000.0,,-212755000.0,-265000.0,,99280000.0,,,27005000.0,19988000.0,39685000.0,12008000.0,-12287000.0,17598000.0,,,,12008000.0,0.4591,-13945000.0,,,1825000.0,
1068300,0.0,,,Metrocorp Bancshares Inc,,58701000.0,,,1068300.0,58701000.0,58701000.0,,,,,26936000.0,,,78480000.0,1.0,,,678056000.0,736757000.0,58701000.0,5483000.0,,,,Depository Credit Intermediation,58701000.0,5.60697,,,,573000.0,
1068300,,,,,,65229000.0,,,,65229000.0,65229000.0,,,,,32834000.0,,,81520000.0,,,,676945000.0,742174000.0,65229000.0,7854000.0,,,,,65229000.0,6.19651,,,,195000.0,
1070361,1.0,730000.0,,Artificial Life Inc,-11366000.0,2864000.0,,,1070361.0,3417000.0,2864000.0,,,12465000.0,,-21494000.0,,,3750000.0,0.0,,2676000.0,3547000.0,6963000.0,2864000.0,-12588000.0,3547000.0,,,Software Publishers,2864000.0,0.27796,-730000.0,,,0.0,
1070361,,10000.0,,,-6720000.0,-2092000.0,,,,-2021000.0,-2092000.0,,,3630000.0,,-28338000.0,,,2180000.0,,,499000.0,3103000.0,1083000.0,-2092000.0,-6844000.0,3103000.0,,,,-2092000.0,-0.19143,-10000.0,,,0.0,
1011432,1.0,933000.0,,CynergisTek Inc,-1272000.0,1644000.0,,,1011432.0,1850000.0,1644000.0,,,580000.0,,-1274000.0,,,4070000.0,0.0,,1255000.0,113000.0,1963000.0,1644000.0,-1274000.0,113000.0,,,"Management, Scientific, and Technical Consulting Services",1644000.0,7.13573,-933000.0,,,0.0,
1011432,,362000.0,,,-2689000.0,1039000.0,,,,1244000.0,1039000.0,,,1344000.0,,-3973000.0,,,20920000.0,,,891000.0,642000.0,1887000.0,1039000.0,-2699000.0,631000.0,,,,1039000.0,1.02154,-166000.0,,,196000.0,
1068234,0.0,,,BlackRock High Yield Trust,,,,,1068234.0,,,,,,,,,,64700000.0,1.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1068234,,,,,,,,,,,,,,,,,,,59960000.0,,,,,,,,,,,,,,,,,,
1070523,1.0,,,Community Shores Bank Corp,,8493000.0,,,1070523.0,8493000.0,8493000.0,,,,,-2619000.0,,,7780000.0,0.0,,,116657000.0,125150000.0,8493000.0,-379000.0,,,,Depository Credit Intermediation,8493000.0,7.25897,,,,11992000.0,
1070523,,,,,,9134000.0,,,,9134000.0,9134000.0,,,,,-2191000.0,,,10560000.0,,,,139057000.0,148191000.0,9134000.0,428000.0,,,,,9134000.0,7.80684,,,,22365000.0,
1289550,1.0,,,Xenonics Holdings Inc,,,,,1289550.0,,,,,,,,,,19190000.0,0.0,,,,,,,,,,Electric Lighting Equipment Manufacturing,,,,,,,
1289550,,,,,,,,,,,,,,,,,,,6400000.0,,,,,,,,,,,,,,,,,,
1026488,0.0,0.0,,Kingsley Coach Inc,251000.0,-432000.0,,,1026488.0,-204000.0,-432000.0,85000.0,,4922000.0,,-1680000.0,55000.0,,980000.0,1.0,,769000.0,1987000.0,1785000.0,-432000.0,152000.0,1544000.0,,,Motor Vehicle Body and Trailer Manufacturing,-432000.0,-0.04998,1105000.0,0.0,,1105000.0,
1026488,,85000.0,,,-1652000.0,-1240000.0,,,,-669000.0,-1240000.0,10000.0,,2556000.0,,-3417000.0,-9000.0,,1230000.0,,,716000.0,2576000.0,1908000.0,-1240000.0,-1737000.0,1987000.0,,,,-1240000.0,-0.07624,899000.0,85000.0,,984000.0,
1087022,1.0,,,ALR Technologies Inc,,,,,1087022.0,,,,,,,,,,1690000.0,0.0,,,,,,,,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,,,,,,
1087022,,,,,,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,
1163428,0.0,,,Willow Financial Bancorp Inc,,59094000.0,,,1163428.0,60357000.0,59094000.0,,,,,42534000.0,,,,1.0,,,564791000.0,625148000.0,59094000.0,157000.0,,,,Depository Credit Intermediation,59094000.0,4.99981,,,,0.0,
1163428,,,,,,123243000.0,,,,124369000.0,123243000.0,,,,,46708000.0,,,,,,,635437000.0,759806000.0,123243000.0,5551000.0,,,,,123243000.0,10.40095,,,,0.0,
843494,1.0,1775000.0,,Ascendia Brands Inc,114000.0,1158000.0,,,843494.0,1158000.0,1158000.0,0.0,,2632000.0,,-198000.0,6000.0,,3440000.0,0.0,,4065000.0,3513000.0,4671000.0,1158000.0,323000.0,3157000.0,,,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",1158000.0,0.13458,-1775000.0,,,0.0,
843494,,1530000.0,,,-197000.0,1070000.0,,,,1070000.0,1070000.0,-107000.0,,3099000.0,,-322000.0,16000.0,,13310000.0,,,3103000.0,3340000.0,4410000.0,1070000.0,-124000.0,1858000.0,,,,1070000.0,0.12297,-1530000.0,,,0.0,
1094816,1.0,603000.0,,Voice Mobility International Inc,-9748000.0,3560000.0,,,1094816.0,3561000.0,3560000.0,90000.0,,275000.0,,-19324000.0,84000.0,,13470000.0,0.0,,2738000.0,1104000.0,4665000.0,3560000.0,-9651000.0,1104000.0,,,Wired Telecommunications Carriers,3560000.0,0.17623,-602000.0,,,0.0,
1094816,,1732000.0,,,-10172000.0,1710000.0,,,,1711000.0,1710000.0,0.0,,358000.0,,-29564000.0,185000.0,,14020000.0,,,2592000.0,2663000.0,4373000.0,1710000.0,-10293000.0,1087000.0,,,,1710000.0,0.06185,50000.0,,,1781000.0,
1038459,,,,OAK Financial Corp,,,,,1038459.0,,,,,,,,,,,,,,,,,,,,,Depository Credit Intermediation,,,,,,,
