Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1041803,,11239000.0,,,-14223000.0,94451000.0,0.0,,,159419000.0,94451000.0,3393000.0,,545995000.0,,-24560000.0,1495000.0,,46090000.0,,,107392000.0,232539000.0,391958000.0,94451000.0,-21223000.0,120667000.0,,,,94451000.0,13.7445,173643000.0,,,134825000.0,
1085243,1.0,,,VirTra Inc,-1555000.0,,,,1085243.0,,,,,2463000.0,,,284000.0,,4330000.0,0.0,,,,,,-2955000.0,,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,,,,,,
1085243,,98000.0,,,-1072000.0,-8652000.0,,,,-8616000.0,-8652000.0,,,1041000.0,,-11730000.0,181000.0,,16190000.0,,,209000.0,9276000.0,659000.0,-8652000.0,-2693000.0,9276000.0,,,,-8652000.0,-4.63524,7249000.0,,,7347000.0,
817473,0.0,14168000.0,,Acas LLC,71625000.0,640265000.0,,,817473.0,640265000.0,640265000.0,,,104237000.0,,-3823000.0,,,873470000.0,1.0,,,263919000.0,904184000.0,640265000.0,18605000.0,,,,Other Financial Investment Activities,640265000.0,12.6438,236973000.0,,,251141000.0,
817473,,13080000.0,,,102549000.0,687659000.0,,,,687659000.0,687659000.0,,,147022000.0,,-25718000.0,,,1698500000.0,,,,630864000.0,1318523000.0,687659000.0,20061000.0,,,,,687659000.0,11.87652,606884000.0,,,619964000.0,
1020676,0.0,,,Atmospheric Glow Technologies Inc,,,,,1020676.0,,,,,,,,,,,1.0,,,,,,,,,,Household Appliance Manufacturing,,,,,,,
1043382,0.0,23000000.0,,Solutia Inc,-36000000.0,-303000000.0,12000000.0,,1043382.0,-113000000.0,-303000000.0,52000000.0,,2322000000.0,,401000000.0,-105000000.0,,380340000.0,1.0,,921000000.0,3521000000.0,3408000000.0,-303000000.0,-59000000.0,1416000000.0,,,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",-303000000.0,-2.9001,1286000000.0,,,1309000000.0,
1043382,,17000000.0,,,38000000.0,-617000000.0,3000000.0,,,-249000000.0,-617000000.0,-20000000.0,,2299000000.0,,241000000.0,41000000.0,,38150000.0,,,1407000000.0,3591000000.0,3342000000.0,-617000000.0,-151000000.0,1206000000.0,,,,-617000000.0,-5.89071,1180000000.0,,,1197000000.0,
1000045,1.0,51000.0,,Nicholas Financial Inc,6270000.0,18437000.0,190000.0,,1000045.0,18437000.0,18437000.0,,,20218000.0,,14759000.0,32000.0,,20130000.0,0.0,,,59512000.0,77948000.0,18437000.0,3932000.0,,,,Nondepository Credit Intermediation,18437000.0,2.23758,54183000.0,51000.0,,54234000.0,
1000045,,481000.0,,,6837000.0,22091000.0,190000.0,,,22091000.0,22091000.0,,,22377000.0,,19040000.0,,,41800000.0,,,,67947000.0,90037000.0,22091000.0,4281000.0,,,,,22091000.0,2.67448,61153000.0,481000.0,,61634000.0,
1041426,0.0,55976000.0,,Tripath Imaging Inc,-22684000.0,67264000.0,,,1041426.0,77291000.0,67264000.0,-2135000.0,,27017000.0,,-206418000.0,,,,1.0,,77354000.0,19457000.0,96748000.0,67264000.0,-21680000.0,14456000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",67264000.0,1.8031,-52466000.0,,,3510000.0,
1041426,,32571000.0,,,-18482000.0,49967000.0,,,,59177000.0,49967000.0,-3005000.0,,37485000.0,,-224482000.0,,,,,,53391000.0,14774000.0,73951000.0,49967000.0,-18064000.0,14554000.0,,,,49967000.0,1.33408,-31773000.0,,,798000.0,
798528,1.0,858000.0,,Odyssey Marine Exploration Inc,-1623000.0,377000.0,,,798528.0,377000.0,377000.0,,,10000.0,,-7273000.0,-10000.0,,33420000.0,0.0,,869000.0,1012000.0,1388000.0,377000.0,-1592000.0,68000.0,,,Scientific Research and Development Services,377000.0,0.1703,-802000.0,,,56000.0,
798528,,786000.0,,,-2621000.0,803000.0,101000.0,,,803000.0,803000.0,0.0,,0.0,,-9865000.0,49000.0,,185760000.0,,,857000.0,1080000.0,1884000.0,803000.0,-2593000.0,192000.0,,,,803000.0,0.33551,-730000.0,,,56000.0,
1010086,1.0,3148000.0,,SIGA Technologies Inc,-3536000.0,3143000.0,,,1010086.0,3541000.0,3143000.0,,,1160000.0,,-26171000.0,,,18910000.0,0.0,,3356000.0,666000.0,4207000.0,3143000.0,-3730000.0,666000.0,,,Pharmaceutical and Medicine Manufacturing,3143000.0,0.30997,-2558000.0,,,192000.0,
1010086,,2069000.0,,,-3365000.0,1729000.0,,,,2173000.0,1729000.0,,,344000.0,,-29531000.0,,,42770000.0,,,2233000.0,657000.0,2830000.0,1729000.0,-3331000.0,657000.0,,,,1729000.0,0.13401,-1614000.0,,,11000.0,
1331206,0.0,0.0,,Luna Gold Corp,-486000.0,-473000.0,66000.0,,1331206.0,-473000.0,-473000.0,,,0.0,,-4661000.0,,,710000.0,1.0,,5000.0,488000.0,14000.0,-473000.0,-486000.0,488000.0,,,Metal Ore Mining,-473000.0,-9.60211,200000.0,,,200000.0,
1331206,,34000.0,,,-124000.0,-20000.0,9000.0,,,-20000.0,-20000.0,,,0.0,,-4811000.0,,,4980000.0,,,34000.0,54000.0,34000.0,-20000.0,-127000.0,54000.0,,,,-20000.0,-0.0986,-34000.0,,,0.0,
1027662,1.0,1057446000.0,,Elbit Imaging Ltd,-19340000.0,934378000.0,,,1027662.0,934378000.0,934378000.0,-77000.0,,281468000.0,,,-16055000.0,,507530000.0,0.0,,1153946000.0,3883776000.0,4818154000.0,934378000.0,105831000.0,1643513000.0,,,Activities Related to Real Estate,934378000.0,2358.40884,2194573000.0,,,2745209000.0,
1027662,,890087000.0,,,-18275000.0,1061536000.0,,,,1061536000.0,1061536000.0,890000.0,,487964000.0,,481728000.0,-488000.0,,718900000.0,,,1006237000.0,4674484000.0,5736020000.0,1061536000.0,40414000.0,1901506000.0,,,,1061536000.0,2679.15804,3254303000.0,,,3657720000.0,
1027664,1.0,77930000.0,,Elbit Systems Ltd,57791000.0,305592000.0,,,1027664.0,411361000.0,305592000.0,-55106000.0,,827456000.0,,159023000.0,-19321000.0,,2915780000.0,0.0,,566800000.0,588789000.0,1000150000.0,305592000.0,45113000.0,360780000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",305592000.0,7.87537,30875000.0,,,104088000.0,
1027664,,77930000.0,,,57791000.0,305592000.0,,,,411361000.0,305592000.0,-55106000.0,,827456000.0,,159023000.0,-19321000.0,,3131920000.0,,,566800000.0,588789000.0,1000150000.0,305592000.0,45113000.0,360780000.0,,,,305592000.0,7.87537,30875000.0,,,104088000.0,
1036292,1.0,949000.0,,Signature Eyewear Inc,-3439000.0,-9127000.0,436000.0,,1036292.0,-8996000.0,-9127000.0,2247000.0,,34061000.0,,-23435000.0,-3257000.0,,240000.0,0.0,,9876000.0,20940000.0,11946000.0,-9127000.0,-4116000.0,19225000.0,,,Medical Equipment and Supplies Manufacturing,-9127000.0,-1.64247,8616000.0,,,9565000.0,
1036292,,949000.0,,,-3439000.0,-9127000.0,436000.0,,,-8996000.0,-9127000.0,2247000.0,,34061000.0,,-23435000.0,-3257000.0,,660000.0,,,9876000.0,20940000.0,11946000.0,-9127000.0,-4116000.0,19225000.0,,,,-9127000.0,-1.64247,8616000.0,,,9565000.0,
1173924,0.0,2556000.0,,SGO Mining Inc,-2201000.0,23543000.0,377000.0,,819960.0,23543000.0,23543000.0,1383000.0,,19524000.0,,5181000.0,,,73200000.0,1.0,,11032000.0,5127000.0,28670000.0,23543000.0,-2227000.0,2552000.0,,,Metal Ore Mining,23543000.0,0.54683,-2118000.0,1899000.0,,438000.0,
1173924,,300000.0,,,-1880000.0,29192000.0,469000.0,,1173924.0,29192000.0,29192000.0,1280000.0,,20363000.0,,4667000.0,,,126020000.0,,,12020000.0,5621000.0,34813000.0,29192000.0,-1911000.0,3729000.0,,,,29192000.0,0.59022,1611000.0,0.0,,1911000.0,
1113256,1.0,56000000.0,,Meritor Inc,249000000.0,-152000000.0,,,1113256.0,741000000.0,-152000000.0,6000000.0,,5790000000.0,,530000000.0,45000000.0,,1132580000.0,0.0,,1976000000.0,3910000000.0,4651000000.0,-152000000.0,96000000.0,1743000000.0,,,Motor Vehicle Parts Manufacturing,-152000000.0,-2.23859,1491000000.0,,,1489000000.0,
1113256,,103000000.0,,,246000000.0,75000000.0,,,,925000000.0,75000000.0,-12000000.0,,6723000000.0,,665000000.0,15000000.0,,1652150000.0,,,2722000000.0,4523000000.0,5448000000.0,75000000.0,100000000.0,1986000000.0,,,,75000000.0,1.09489,1517000000.0,,,1559000000.0,
932352,,19104000.0,,Urigen Pharmaceuticals Inc,-34480000.0,-8110000.0,4914000.0,,932352.0,18127000.0,-8110000.0,,,3837000.0,,-192210000.0,-330000.0,,,,,20054000.0,5917000.0,24044000.0,-8110000.0,-33090000.0,5917000.0,,,Scientific Research and Development Services,-8110000.0,-6.60951,6862000.0,,,138000.0,
932352,,3290000.0,,,-15698000.0,2180000.0,0.0,,,2589000.0,2180000.0,,,3958000.0,,-207070000.0,98000.0,,,,,4119000.0,3489000.0,6078000.0,2180000.0,-14860000.0,3489000.0,,,,2180000.0,0.39239,-3281000.0,,,9000.0,
1040130,1.0,737000.0,,Petmed Express Inc,1094000.0,1574000.0,377000.0,,1040130.0,1583000.0,1574000.0,-1675000.0,,32026000.0,,-4971000.0,,,31770000.0,0.0,,3485000.0,3071000.0,4656000.0,1574000.0,825000.0,2793000.0,,,Health and Personal Care Stores,1574000.0,0.09621,-382000.0,,,346000.0,
1040130,,984000.0,,,3482000.0,5218000.0,368000.0,,,5592000.0,5218000.0,-1962000.0,,54975000.0,,-1714000.0,,,141360000.0,,,6382000.0,3432000.0,9024000.0,5218000.0,3258000.0,3364000.0,,,,5218000.0,0.28265,-839000.0,,,136000.0,
1042783,0.0,16457000.0,,Dot Hill Systems Corp,-28369000.0,30611000.0,,,1042783.0,30611000.0,30611000.0,10233000.0,,56277000.0,,-68677000.0,-12582000.0,,77260000.0,1.0,,40969000.0,15580000.0,46191000.0,30611000.0,-43391000.0,15137000.0,,,Computer and Peripheral Equipment Manufacturing,30611000.0,1.23476,-16127000.0,,,330000.0,
1042783,,12082000.0,,,-37764000.0,5785000.0,,,,5785000.0,5785000.0,6917000.0,,46936000.0,,-103436000.0,9225000.0,,655650000.0,,,27658000.0,26443000.0,32228000.0,5785000.0,-34303000.0,24903000.0,,,,5785000.0,0.22982,-7255000.0,,,4827000.0,
1041061,1.0,145000000.0,,Yum! Brands Inc,891000000.0,-354000000.0,,,1041061.0,104000000.0,-354000000.0,-8000000.0,,6953000000.0,,-786000000.0,,,7192730000.0,0.0,,628000000.0,4321000000.0,4425000000.0,-354000000.0,492000000.0,1842000000.0,,,Limited-Service Eating Places,-354000000.0,-0.6041,2103000000.0,,,2248000000.0,
1041061,,157000000.0,,,1030000000.0,-255000000.0,,,,594000000.0,-255000000.0,11000000.0,,7757000000.0,,-203000000.0,,,10118850000.0,,,730000000.0,4806000000.0,5400000000.0,-255000000.0,583000000.0,1520000000.0,,,,-255000000.0,-0.43367,2288000000.0,,,2445000000.0,
1123870,1.0,1023000.0,,CIBT Education Group Inc,-4417000.0,815000.0,386000.0,,1123870.0,1049000.0,815000.0,,,4747000.0,,-10653000.0,,,4910000.0,0.0,,1692000.0,1706000.0,2754000.0,815000.0,-4418000.0,1526000.0,,,Business Schools and Computer and Management Training,815000.0,0.05432,-677000.0,,,235000.0,
1123870,,1723000.0,,,-844000.0,900000.0,213000.0,,1336645.0,900000.0,900000.0,,,6688000.0,,-13790000.0,,,19890000.0,,,2163000.0,2117000.0,3016000.0,900000.0,-844000.0,2007000.0,,,,900000.0,0.03659,-1207000.0,,,406000.0,
917491,1.0,11984000.0,,FARO Technologies Inc,-3361000.0,29703000.0,2559000.0,,917491.0,32336000.0,29703000.0,-178000.0,,36122000.0,,-12116000.0,,,22480000.0,0.0,,29417000.0,7318000.0,39656000.0,29703000.0,-2848000.0,7114000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",29703000.0,2.69165,-11959000.0,,,25000.0,
917491,,5462000.0,,,-2940000.0,21841000.0,2268000.0,,,33383000.0,21841000.0,-3382000.0,,46246000.0,,-14132000.0,,,302260000.0,,,29968000.0,11811000.0,45195000.0,21841000.0,-2016000.0,11628000.0,,,,21841000.0,1.83665,-3906000.0,,,1556000.0,
1045690,0.0,,,Shore Financial Corp,,16261000.0,,,1045690.0,16261000.0,16261000.0,,,,,12860000.0,,,,1.0,,,126590000.0,142852000.0,16261000.0,1431000.0,,,,Depository Credit Intermediation,16261000.0,6.6517,,,,0.0,
1045690,,,,,,18218000.0,,,,18218000.0,18218000.0,,,,,14394000.0,,,,,,,161777000.0,179996000.0,18218000.0,1772000.0,,,,,18218000.0,7.46034,,,,0.0,
1041859,1.0,45191000.0,,Childrens Place Inc,76001000.0,217006000.0,27566000.0,,1041859.0,217006000.0,217006000.0,9010000.0,,656956000.0,,118399000.0,-6168000.0,,282030000.0,0.0,,132025000.0,65843000.0,282849000.0,217006000.0,46582000.0,54683000.0,,,Clothing Stores,217006000.0,8.22861,-45191000.0,,,0.0,
1041859,,36645000.0,,,8977000.0,229008000.0,41012000.0,,,229008000.0,229008000.0,-16322000.0,,671409000.0,,127333000.0,8628000.0,,714060000.0,,,145203000.0,80320000.0,309328000.0,229008000.0,8081000.0,65929000.0,,,,229008000.0,8.61909,-36645000.0,,,0.0,
1023860,0.0,,,Stewardship Financial Corp,,,,,1023860.0,,,,,,,,,,36860000.0,1.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1023860,,,,,,23553000.0,,,,23817000.0,23553000.0,,,,,8600000.0,,,67610000.0,,,,307270000.0,331087000.0,23553000.0,3116000.0,,,,,23553000.0,5.13343,,,,2435000.0,
1058429,0.0,48000.0,,Peaksoft Multinet Corp,-867000.0,-7729000.0,0.0,,1058429.0,-7729000.0,-7729000.0,,,0.0,,-16748000.0,,,,1.0,,66000.0,7795000.0,66000.0,-7729000.0,-866000.0,7720000.0,,,Software Publishers,-7729000.0,-2.0175,4853000.0,48000.0,,4901000.0,
1058429,,48000.0,,,-867000.0,-7729000.0,0.0,,,-7729000.0,-7729000.0,,,0.0,,-16748000.0,,,,,,66000.0,7795000.0,66000.0,-7729000.0,-866000.0,7720000.0,,,,-7729000.0,-2.0175,4853000.0,48000.0,,4901000.0,
1041858,,,,RCN Corp,,,,,1041858.0,,,,,,,,,,,,,,,,,,,,,Cable and Other Subscription Programming,,,,,,,
852570,0.0,255000.0,,Global Axcess Corp,-6362000.0,-1280000.0,1224000.0,,852570.0,983000.0,-1280000.0,,,6331000.0,,-6628000.0,1496000.0,,1420000.0,1.0,,3313000.0,7189000.0,8175000.0,-1280000.0,-6624000.0,6399000.0,,,"Data Processing, Hosting, and Related Services",-1280000.0,-0.27755,1813000.0,,,2068000.0,
852570,,117000.0,,,-42000.0,-260000.0,1065000.0,,,1787000.0,-260000.0,0.0,,10815000.0,,-6524000.0,-335000.0,,13510000.0,,,733000.0,2717000.0,4505000.0,-260000.0,105000.0,2144000.0,,,,-260000.0,-0.05525,965000.0,,,1082000.0,
1038186,1.0,,,Blackrock Muniholdings New York Quality Fund Inc,,,,,1038186.0,,,,,,,,,,369050000.0,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1038186,,,,,,,,,1301545.0,,,,,,,,,,376740000.0,,,,,,,,,,,,,,,,,,
1038186,,,,,,,,,1051005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051985,0.0,60000.0,,Flagship Global Health Inc,-1733000.0,95000.0,,,1051985.0,95000.0,95000.0,,,975000.0,,-8392000.0,-548000.0,,510000.0,1.0,,105000.0,10000.0,105000.0,95000.0,-570000.0,10000.0,,,Individual and Family Services,95000.0,0.23363,-60000.0,,,0.0,
1051985,,,,,-142000.0,,,,,,,,,0.0,,,,,510000.0,,,,,,,-153000.0,,,,,,,,,,,
1023966,1.0,725000.0,,Isonics Corp,-3938000.0,459000.0,,,1023966.0,3601000.0,459000.0,32000.0,,8155000.0,,-11216000.0,70000.0,,17030000.0,0.0,,2679000.0,1613000.0,5214000.0,459000.0,-3960000.0,1613000.0,,,Investigation and Security Services,459000.0,0.16961,520000.0,,,500000.0,
1023966,,742000.0,,,-416000.0,964000.0,,,,4308000.0,964000.0,-300000.0,,9051000.0,,-12322000.0,310000.0,,18170000.0,,,2447000.0,1439000.0,5747000.0,964000.0,-1106000.0,1353000.0,,,,964000.0,0.31832,137000.0,,,134000.0,
1487730,0.0,9881000.0,,Spectrum Brands Legacy Inc,63021000.0,55368000.0,,,1487730.0,174793000.0,55368000.0,3579000.0,,572736000.0,,149221000.0,,,,0.0,,259322000.0,358440000.0,533233000.0,55368000.0,29237000.0,118784000.0,,,Household Appliance Manufacturing,55368000.0,1.72712,191990000.0,9881000.0,,201871000.0,
1487730,,107774000.0,,,59642000.0,-449248000.0,,,,202002000.0,-449248000.0,6369000.0,,922122000.0,,164703000.0,,,,,,666815000.0,1343285000.0,1545287000.0,-449248000.0,15482000.0,397014000.0,,,,-449248000.0,-13.83877,835618000.0,107774000.0,,943392000.0,
1016838,1.0,8868000.0,,Radcom Ltd,-12199000.0,13009000.0,,,1016838.0,16926000.0,13009000.0,2218000.0,,18676000.0,,-21143000.0,-1555000.0,,7450000.0,0.0,,20077000.0,7380000.0,24306000.0,13009000.0,-11448000.0,5633000.0,,,Software Publishers,13009000.0,4.95957,-8868000.0,,,0.0,
1016838,,5150000.0,,,-4950000.0,8234000.0,,,,12344000.0,8234000.0,356000.0,,14591000.0,,-25859000.0,84000.0,,13970000.0,,,15979000.0,7085000.0,19429000.0,8234000.0,-4716000.0,5272000.0,,,,8234000.0,3.13914,-5150000.0,,,0.0,
1044863,1.0,5078000.0,,Tefron Ltd,-364000.0,8851000.0,,,1044863.0,57588000.0,8851000.0,7875000.0,,188949000.0,,-3372000.0,-1200000.0,,,0.0,,66378000.0,170145000.0,227733000.0,8851000.0,-10006000.0,73336000.0,,,Cut and Sew Apparel Manufacturing,8851000.0,7.13089,126531000.0,,,131609000.0,
1044863,,6742000.0,,,15219000.0,10365000.0,,,,41108000.0,10365000.0,-2634000.0,,190305000.0,,-19870000.0,4227000.0,,255200000.0,,,59828000.0,156635000.0,197743000.0,10365000.0,-17498000.0,65995000.0,,,,10365000.0,8.35066,105838000.0,,,98890000.0,
1037599,1.0,953000.0,,AMEN Properties Inc,-196000.0,1836000.0,,,1037599.0,5410000.0,1836000.0,,,0.0,,-36859000.0,-158000.0,,3740000.0,0.0,,2042000.0,1332000.0,6741000.0,1836000.0,-4785000.0,1037000.0,,,Support Activities for Mining,1836000.0,92.26131,-930000.0,,,23000.0,
1037599,,1541000.0,,,165000.0,3270000.0,99000.0,,,3270000.0,3270000.0,,,1060000.0,,-39009000.0,-506000.0,,3300000.0,,,1734000.0,11214000.0,14484000.0,3270000.0,-2149000.0,1387000.0,,,,3270000.0,164.15663,8484000.0,,,9270000.0,
1141807,1.0,,,1st Constitution Bancorp,,17432000.0,,,1141807.0,17432000.0,17432000.0,,,,,2360000.0,,,41920000.0,0.0,,,205750000.0,223185000.0,17432000.0,2152000.0,,,,Depository Credit Intermediation,17432000.0,3.24334,,,,3808000.0,
1141807,,,,,,20995000.0,,,,20995000.0,20995000.0,,,,,2979000.0,,,48370000.0,,,,252867000.0,273862000.0,20995000.0,2687000.0,,,,,20995000.0,3.89552,,,,10210000.0,
1042351,0.0,476000.0,,Industrial Distribution Group Inc,3710000.0,50369000.0,,,1042351.0,101135000.0,50369000.0,6611000.0,,514385000.0,,3469000.0,-4249000.0,,,1.0,,134958000.0,99909000.0,201044000.0,50369000.0,-1358000.0,55051000.0,,,"Machinery, Equipment, and Supplies Merchant Wholesalers",50369000.0,5.77349,42286000.0,,,42762000.0,
1042351,,452000.0,,,6108000.0,52305000.0,,,,52660000.0,52305000.0,4342000.0,,492450000.0,,-45280000.0,-2266000.0,,,,,125525000.0,86522000.0,139182000.0,52305000.0,-48749000.0,49551000.0,,,,52305000.0,5.90345,35911000.0,,,36363000.0,
1030484,0.0,85192000.0,,Renaissance Learning Inc,45708000.0,132300000.0,,,1030484.0,136531000.0,132300000.0,-125000.0,,132354000.0,,84618000.0,6059000.0,,645250000.0,1.0,,105218000.0,23430000.0,159961000.0,132300000.0,30669000.0,22137000.0,,,Software Publishers,132300000.0,3.8245,-84996000.0,,,0.0,
1030484,,78489000.0,,,47491000.0,117390000.0,,,,121236000.0,117390000.0,-76000.0,,131232000.0,,116055000.0,-200000.0,,742800000.0,,,99284000.0,26375000.0,147611000.0,117390000.0,31438000.0,24788000.0,,,,117390000.0,3.66855,-78324000.0,,,0.0,
1043156,1.0,727000.0,,Star Buffet Inc,2546000.0,17621000.0,3684000.0,,1043156.0,21770000.0,17621000.0,167000.0,,83218000.0,,6754000.0,-879000.0,,6700000.0,0.0,,3161000.0,22202000.0,43972000.0,17621000.0,1510000.0,11746000.0,,,Limited-Service Eating Places,17621000.0,5.97322,12309000.0,,,13036000.0,
1043156,,433000.0,,,-1779000.0,15946000.0,3485000.0,,,19939000.0,15946000.0,151000.0,,74798000.0,,4915000.0,-601000.0,,13510000.0,,,3296000.0,19366000.0,39305000.0,15946000.0,-1866000.0,14112000.0,,,,15946000.0,5.40542,10007000.0,,,10440000.0,
1036070,0.0,,,StellarOne Corp,,104841000.0,,,1036070.0,106707000.0,104841000.0,,,,,57060000.0,,,216170000.0,1.0,,,933997000.0,1040704000.0,104841000.0,9881000.0,,,,Depository Credit Intermediation,104841000.0,9.59125,,,,17982000.0,
1036070,,,,,,112663000.0,,,,114371000.0,112663000.0,,,,,64134000.0,,,253970000.0,,,,1000534000.0,1114905000.0,112663000.0,12335000.0,,,,,112663000.0,10.46557,,,,20195000.0,
1019439,0.0,3055000.0,,Walking Company Holdings Inc,4937000.0,28235000.0,,,1019439.0,28408000.0,28235000.0,-18000.0,,112369000.0,,15007000.0,-1630000.0,,20660000.0,1.0,,33071000.0,11899000.0,40307000.0,28235000.0,2640000.0,10810000.0,,,Clothing Stores,28235000.0,3.33548,-1288000.0,,,1767000.0,
1019439,,6194000.0,,,5006000.0,31834000.0,,,,31983000.0,31834000.0,1969000.0,,108756000.0,,18824000.0,-988000.0,,30750000.0,,,32771000.0,7696000.0,39679000.0,31834000.0,3817000.0,6649000.0,,,,31834000.0,3.79308,-6194000.0,,,0.0,
1111634,0.0,771790000.0,,XO Holdings,-1949891000.0,-2680159000.0,1162671000.0,,1111634.0,2079406000.0,-2680159000.0,,,1258567000.0,,-4304071000.0,,,5530000.0,1.0,,1073680000.0,5851059000.0,7930465000.0,-2680159000.0,-2086125000.0,5721967000.0,,,Wireless Telecommunications Carriers (except Satellite),-2680159000.0,-6.061,6119703000.0,,,5109503000.0,
1111634,,560983000.0,,,-1300019000.0,-4016896000.0,699806000.0,,,-1323966000.0,-4016896000.0,,,1259853000.0,,-7654433000.0,,,553150000.0,,,761004000.0,5909462000.0,4585496000.0,-4016896000.0,-3386818000.0,5827038000.0,,,,-4016896000.0,-9.22457,6322262000.0,,,5174929000.0,
1042821,0.0,34188000.0,,Pervasive Software Inc,5866000.0,33792000.0,,,1042821.0,33792000.0,33792000.0,,,37197000.0,,-24116000.0,,,38200000.0,1.0,,39762000.0,9567000.0,43359000.0,33792000.0,5362000.0,9567000.0,,,Software Publishers,33792000.0,2.01205,-34188000.0,,,0.0,
