Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1800,1.0,713540000.0,,Abbott Laboratories,1894032000.0,1765112000.0,,,1800.0,9059432000.0,1765112000.0,-184953000.0,,16285246000.0,,7281395000.0,,,62490620000.0,0.0,,8419189000.0,14236991000.0,23296423000.0,1765112000.0,1550390000.0,7926817000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1765112000.0,1.13546,6575288000.0,,,7288828000.0,
1800,,966127000.0,,,3151944000.0,3012772000.0,,,,10664553000.0,3012772000.0,-156580000.0,,15279537000.0,,8601386000.0,,,72852130000.0,,,8455350000.0,12928127000.0,23592680000.0,3012772000.0,2793703000.0,6335780000.0,,,,3012772000.0,1.92747,5456500000.0,,,6422627000.0,
1039778,0.0,208000000.0,,Abitibi Consolidated Inc,925000000.0,1034000000.0,696000000.0,,1039778.0,2971000000.0,1034000000.0,-48000000.0,,5811000000.0,,-580000000.0,-318000000.0,,,1.0,,1640000000.0,8398000000.0,11369000000.0,1034000000.0,70000000.0,1415000000.0,,,"Pulp, Paper, and Paperboard Mills",1034000000.0,2.35,5919000000.0,,,6058000000.0,
1039778,,53000000.0,,,-375000000.0,1004000000.0,657000000.0,,,2870000000.0,1004000000.0,15000000.0,,4980000000.0,,-401000000.0,,,,,,1238000000.0,7371000000.0,10241000000.0,1004000000.0,152000000.0,1365000000.0,,,,1004000000.0,2.28182,5072000000.0,,,4958000000.0,
1923,0.0,7911000.0,,Servidyne Inc,333000.0,18619000.0,,,1923.0,22778000.0,18619000.0,,,112513000.0,,18274000.0,-765000.0,,10620000.0,1.0,,35459000.0,69006000.0,91783000.0,18619000.0,812000.0,25586000.0,,,Nonresidential Building Construction,18619000.0,5.54139,29953000.0,,,37864000.0,
1923,,5158000.0,,,-1430000.0,17180000.0,,,,21258000.0,17180000.0,,,10422000.0,,16735000.0,79000.0,,11660000.0,,,19510000.0,52539000.0,73798000.0,17180000.0,-1074000.0,11873000.0,,,,17180000.0,5.10386,30995000.0,,,36153000.0,
1961,1.0,13000.0,,Worlds Inc,59000.0,-4762000.0,,,1961.0,-4762000.0,-4762000.0,0.0,,162000.0,,-24943000.0,,,30000.0,0.0,,13000.0,4775000.0,13000.0,-4762000.0,-63000.0,4775000.0,,,Other Information Services,-4762000.0,-0.70393,2203000.0,,,2216000.0,
1961,,2000.0,,,-26000.0,-4941000.0,,,,-4941000.0,-4941000.0,,,75000.0,,-25122000.0,,,20000.0,,,2000.0,4944000.0,2000.0,-4941000.0,-179000.0,4944000.0,,,,-4941000.0,-0.73039,2229000.0,,,2231000.0,
2034,0.0,15575000.0,,Tri Harbor Holdings Corp,7336000.0,63469000.0,,,2034.0,73290000.0,63469000.0,694000.0,,229329000.0,,40863000.0,4174000.0,,104240000.0,0.0,,100724000.0,42413000.0,115703000.0,63469000.0,4945000.0,42413000.0,,,Drugs and Druggists' Sundries Merchant Wholesalers,63469000.0,2.87098,-7967000.0,,,7608000.0,
2034,,21140000.0,,,13027000.0,76374000.0,,,,84569000.0,76374000.0,-4597000.0,,269961000.0,,46142000.0,2907000.0,,265160000.0,,,110115000.0,38950000.0,123519000.0,76374000.0,7595000.0,38950000.0,,,,76374000.0,3.27138,-17854000.0,,,3286000.0,
2062,1.0,,,ACMAT Corp,5337000.0,36052000.0,,,2062.0,37972000.0,36052000.0,,,,,35460000.0,651000.0,,21500000.0,0.0,,,71492000.0,109463000.0,36052000.0,1707000.0,,,,Insurance Carriers,36052000.0,15.11861,,,,24550000.0,
2062,,,,,2554000.0,38933000.0,,,,40853000.0,38933000.0,,,,,37973000.0,-1110000.0,,28440000.0,,,,81111000.0,121965000.0,38933000.0,3157000.0,,,,,38933000.0,16.85586,,,,21512000.0,
2098,1.0,172000.0,,Acme United Corp,2470000.0,8377000.0,,,2098.0,8672000.0,8377000.0,1220000.0,,33082000.0,,129000.0,-221000.0,,12770000.0,0.0,,16461000.0,11502000.0,20174000.0,8377000.0,1280000.0,7701000.0,,,Cutlery and Handtool Manufacturing,8377000.0,2.45656,5544000.0,,,5716000.0,
2098,,598000.0,,,557000.0,8115000.0,,,,8480000.0,8115000.0,2103000.0,,30884000.0,,789000.0,-786000.0,,17640000.0,,,14933000.0,9133000.0,17616000.0,8115000.0,659000.0,6416000.0,,,,8115000.0,2.39858,4527000.0,,,5125000.0,
747435,1.0,563000.0,,ALUF Holdings Inc,-1227000.0,1973000.0,,,747435.0,3001000.0,1973000.0,594000.0,,6429000.0,,-1451000.0,267000.0,,2740000.0,0.0,,2793000.0,2364000.0,5364000.0,1973000.0,-1306000.0,1509000.0,,,Software Publishers,1973000.0,197300.0,1203000.0,,,1766000.0,
747435,,563000.0,,,-1227000.0,1973000.0,,,,3001000.0,1973000.0,594000.0,,6429000.0,,-1451000.0,267000.0,,11070000.0,,,2793000.0,2364000.0,5364000.0,1973000.0,-1306000.0,1509000.0,,,,1973000.0,197300.0,1203000.0,,,1766000.0,
2186,1.0,335000.0,,BK Technologies Corp,693000.0,6482000.0,,,2186.0,6482000.0,6482000.0,-21000.0,,22809000.0,,-18177000.0,-431000.0,,4180000.0,0.0,,13405000.0,11141000.0,17623000.0,6482000.0,122000.0,4143000.0,,,Communications Equipment Manufacturing,6482000.0,1.21246,6773000.0,,,7108000.0,
2186,,1631000.0,,,-3333000.0,4872000.0,,,,4872000.0,4872000.0,816000.0,,15978000.0,,-21808000.0,-1043000.0,,14050000.0,,,10568000.0,7984000.0,12856000.0,4872000.0,-3631000.0,4834000.0,,,,4872000.0,0.57049,3489000.0,,,5120000.0,
2230,1.0,81000.0,,Adams Diversified Equity Fund Inc,21091000.0,1368366000.0,,,2230.0,1368366000.0,1368366000.0,,,24162000.0,,9353000.0,,,875070000.0,0.0,,,120266000.0,1488632000.0,1368366000.0,21092000.0,,,,Other Investment Pools and Funds,1368366000.0,16.05437,-81000.0,81000.0,,0.0,
2230,,99000.0,,,16737000.0,1024810000.0,,,,1024810000.0,1024810000.0,,,20797000.0,,7706000.0,,,1038630000.0,,,,69508000.0,1094316000.0,1024810000.0,16738000.0,,,,,1024810000.0,12.12273,-99000.0,99000.0,,0.0,
2178,1.0,14177000.0,,Adams Resources & Energy Inc,-14265000.0,39196000.0,6726000.0,,2178.0,39196000.0,39196000.0,25763000.0,,3483310000.0,,27081000.0,-193875000.0,,22140000.0,0.0,,199305000.0,187831000.0,227027000.0,39196000.0,-9161000.0,168971000.0,,,Petroleum and Petroleum Products Merchant Wholesalers,39196000.0,9.29344,-1702000.0,,,12475000.0,
2178,,27262000.0,,,5122000.0,40100000.0,5565000.0,,,40100000.0,40100000.0,3534000.0,,1767350000.0,,27985000.0,-14356000.0,,57150000.0,,,179400000.0,162020000.0,202120000.0,40100000.0,3369000.0,148084000.0,,,,40100000.0,9.50778,-15787000.0,,,11475000.0,
2488,1.0,869997000.0,,Advanced Micro Devices Inc,-58258000.0,3555055000.0,,,2488.0,3555055000.0,3555055000.0,-36975000.0,,3891754000.0,,1795680000.0,0.0,,2211410000.0,0.0,,2353109000.0,2092187000.0,5647242000.0,3555055000.0,-60581000.0,1313937000.0,,,Semiconductor and Other Electronic Component Manufacturing,3555055000.0,10.4406,134646000.0,,,1004643000.0,
2488,,1006655000.0,,,-1225386000.0,2467265000.0,,,,2467265000.0,2467265000.0,-51975000.0,,2697029000.0,,492668000.0,0.0,,5194000000.0,,,2110815000.0,3243053000.0,5710318000.0,2467265000.0,-1303012000.0,1259512000.0,,,,2467265000.0,7.16129,635919000.0,,,1642574000.0,
350200,0.0,276000.0,,b-Fast Corp,-912000.0,-19296000.0,,,350200.0,-15309000.0,-19296000.0,24000.0,,2711000.0,,-33821000.0,-311000.0,,,1.0,,1727000.0,26593000.0,11284000.0,-19296000.0,-2716000.0,3519000.0,,,Support Activities for Air Transportation,-19296000.0,-2.41259,27720000.0,276000.0,,23885000.0,
350200,,148000.0,,,-1071000.0,-21971000.0,,,,-17846000.0,-21971000.0,7000.0,,2806000.0,,-36358000.0,-53000.0,,,,,601000.0,26806000.0,8960000.0,-21971000.0,-2481000.0,3061000.0,,,,-21971000.0,-2.74704,27849000.0,148000.0,,23872000.0,
351483,1.0,107582000.0,,ASM International NV,24251000.0,256604000.0,7558000.0,,351483.0,320910000.0,256604000.0,-18026000.0,,561064000.0,,64916000.0,,,574660000.0,0.0,,475437000.0,436155000.0,757065000.0,256604000.0,6098000.0,171789000.0,,,Industrial Machinery Manufacturing,256604000.0,5.22931,173217000.0,,,160858000.0,
351483,,71002000.0,,,-6002000.0,211013000.0,0.0,,,265542000.0,211013000.0,-3473000.0,,518802000.0,,8568000.0,,,794740000.0,,,412041000.0,388299000.0,653841000.0,211013000.0,-32234000.0,172361000.0,,,,211013000.0,4.27409,173103000.0,,,147057000.0,
109471,0.0,1705000.0,,Aerosonic LLC,1163000.0,7940000.0,,,1614930.0,7940000.0,7940000.0,89000.0,,26686000.0,,2509000.0,-455000.0,,76010000.0,1.0,,9579000.0,8153000.0,16093000.0,7940000.0,711000.0,4769000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",7940000.0,2.02559,3169000.0,,,4874000.0,
109471,,260000.0,,,1113000.0,8401000.0,,,109471.0,8401000.0,8401000.0,-1398000.0,,25672000.0,,2943000.0,175000.0,,34390000.0,,,10973000.0,8252000.0,16653000.0,8401000.0,1006000.0,5962000.0,,,,8401000.0,2.14255,3906000.0,,,4166000.0,
1122304,0.0,,,Aetna Inc,-378700000.0,2603500000.0,416600000.0,,1122304.0,9890300000.0,2603500000.0,,,,,5908000000.0,,,6190240000.0,0.0,,,33306400000.0,43196700000.0,2603500000.0,-279600000.0,,,,Outpatient Care Centers,2603500000.0,4.51163,,,,1701000000.0,
1122304,,,,,544800000.0,2814700000.0,130800000.0,,1013761.0,6980000000.0,2814700000.0,,,,,3379500000.0,,,10310610000.0,,,,33067500000.0,40047500000.0,2814700000.0,-2522500000.0,,,,,2814700000.0,4.69223,,,,1633200000.0,
1004981,0.0,7116000.0,,iDNA Inc,-5384000.0,16325000.0,,,1004981.0,16325000.0,16325000.0,,,0.0,,-136346000.0,,,1210000.0,1.0,,10623000.0,4209000.0,20534000.0,16325000.0,-14268000.0,4209000.0,,,Motion Picture and Video Industries,16325000.0,1.88908,-7116000.0,,,0.0,
1004981,,2857000.0,,,-3506000.0,16110000.0,,,718936.0,16110000.0,16110000.0,,,0.0,,-136455000.0,,,2870000.0,,,9072000.0,2602000.0,18712000.0,16110000.0,-109000.0,2602000.0,,,,16110000.0,2.05731,-2857000.0,,,0.0,
2809,1.0,21180000.0,,Agnico Eagle Mines Ltd,6590000.0,209556000.0,10679000.0,,2809.0,209556000.0,209556000.0,-2553000.0,,93677000.0,,-58490000.0,-794000.0,,1965120000.0,0.0,,57126000.0,184197000.0,393753000.0,209556000.0,-7655000.0,14559000.0,,,Metal Ore Mining,209556000.0,3.09432,126086000.0,,,147266000.0,
2809,,152934000.0,,,10878000.0,542849000.0,12998000.0,,,542849000.0,542849000.0,-863000.0,,108027000.0,,-66299000.0,-179000.0,,1316530000.0,,,203779000.0,49219000.0,592068000.0,542849000.0,4023000.0,21086000.0,,,,542849000.0,6.49055,-152934000.0,,,0.0,
2969,1.0,253700000.0,,Air Products and Chemicals Inc,761100000.0,2958400000.0,3800000.0,,2969.0,3460400000.0,2958400000.0,55100000.0,,5401200000.0,,4312800000.0,-143900000.0,,9713600000.0,0.0,,1909300000.0,5034600000.0,8495000000.0,2958400000.0,525400000.0,1256200000.0,,,Basic Chemical Manufacturing,2958400000.0,13.53741,2315700000.0,,,2385000000.0,
2969,,76200000.0,,,594500000.0,2952600000.0,10300000.0,,,3782500000.0,2952600000.0,-53200000.0,,6297300000.0,,4516600000.0,-9600000.0,,12006450000.0,,,2109500000.0,5691000000.0,9473500000.0,2952600000.0,397300000.0,1581200000.0,,,,2952600000.0,13.33463,2622600000.0,,,2510700000.0,
353184,1.0,1014000.0,,Air T Inc,3445000.0,10809000.0,573000.0,,353184.0,11100000.0,10809000.0,291000.0,,59604000.0,,4080000.0,-5336000.0,,5450000.0,0.0,,17727000.0,11804000.0,22902000.0,10809000.0,1278000.0,6507000.0,,,Couriers and Express Delivery Services,10809000.0,2.64508,3145000.0,,,4159000.0,
353184,,1137000.0,,,628000.0,9392000.0,627000.0,,,9612000.0,9392000.0,1196000.0,,42872000.0,,2530000.0,893000.0,,14040000.0,,,16695000.0,11716000.0,21326000.0,9392000.0,-1224000.0,7181000.0,,,,9392000.0,2.29664,1372000.0,,,2509000.0,
3146,,,,Spire Alabama Inc,,,,,3146.0,,,,,,,,,,,,,,,,,,,,,Natural Gas Distribution,,,,,,,
3146,,3372000.0,,,8034000.0,206651000.0,8151000.0,,,206651000.0,206651000.0,5968000.0,,,,172147000.0,1945000.0,,,,,155369000.0,342570000.0,549221000.0,206651000.0,2687000.0,139675000.0,,,,206651000.0,104.78994,205628000.0,,,209000000.0,
3153,0.0,108395000.0,,Alabama Power Co,910692000.0,3310877000.0,383473000.0,,3153.0,3975389000.0,3310877000.0,-51688000.0,,,,,-83077000.0,,974860000.0,1.0,,883822000.0,6458071000.0,10433460000.0,3310877000.0,402253000.0,600936000.0,,,"Electric Power Generation, Transmission and Distribution",3310877000.0,551.81283,4313841000.0,,,3757724000.0,
3153,,96784000.0,,,1022161000.0,3377740000.0,398428000.0,,,3925252000.0,3377740000.0,29263000.0,,,,,1068000.0,,423490000.0,,,852016000.0,7666414000.0,11591666000.0,3377740000.0,475794000.0,1745445000.0,,,,3377740000.0,562.95667,4478273000.0,,,4027545000.0,
98618,1.0,328000.0,,Alanco Technologies Inc,-5733000.0,-400000.0,,,98618.0,6544000.0,-400000.0,344000.0,,5368000.0,,-56962000.0,,,5300000.0,0.0,,2393000.0,3320000.0,9863000.0,-400000.0,-6011000.0,2028000.0,,,"Water, Sewage and Other Systems",-400000.0,-0.47016,1974000.0,,,1808000.0,
98618,,98000.0,,,-2489000.0,-2949000.0,,,,6513000.0,-2949000.0,-113000.0,,7418000.0,,-59616000.0,,,12510000.0,,,3138000.0,3806000.0,10320000.0,-2949000.0,-2602000.0,2611000.0,,,,-2949000.0,-3.77781,5170000.0,,,2069000.0,
766421,1.0,660600000.0,,Alaska Air Group Inc,-126300000.0,799900000.0,134100000.0,,766421.0,851300000.0,799900000.0,,,2152800000.0,,404400000.0,,,575310000.0,0.0,,919000000.0,2099200000.0,2950500000.0,799900000.0,-43400000.0,752000000.0,,,Scheduled Air Transportation,799900000.0,7.53816,234800000.0,,,895400000.0,
766421,,635800000.0,,,-93200000.0,604800000.0,132500000.0,,,655700000.0,604800000.0,,,2224100000.0,,285800000.0,,,725180000.0,,,954300000.0,2225000000.0,2880700000.0,604800000.0,-118600000.0,777900000.0,,,,604800000.0,5.68989,269500000.0,,,905300000.0,
701288,1.0,542000.0,,Atrion Corp,5820000.0,24252000.0,,,701288.0,39175000.0,24252000.0,-1004000.0,,57605000.0,,61660000.0,,,38430000.0,0.0,,21946000.0,26380000.0,65555000.0,24252000.0,9754000.0,5446000.0,,,Medical Equipment and Supplies Manufacturing,24252000.0,14.3673,16583000.0,,,17125000.0,
701288,,353000.0,,,5782000.0,29558000.0,,,,41691000.0,29558000.0,803000.0,,59533000.0,,64249000.0,,,77110000.0,,,20676000.0,19116000.0,60807000.0,29558000.0,2589000.0,5889000.0,,,,29558000.0,17.32591,9984000.0,,,10337000.0,
1368457,0.0,217485000.0,,Alberto-Culver Co,234428000.0,439347000.0,,,1368457.0,862459000.0,439347000.0,-20286000.0,,2650976000.0,,897106000.0,,,,1.0,,984217000.0,867032000.0,1729491000.0,439347000.0,137665000.0,460447000.0,,,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",439347000.0,5.9096,106398000.0,,,323883000.0,
1368457,,370148000.0,,,273791000.0,622381000.0,,,,1062129000.0,622381000.0,3459000.0,,2891417000.0,,1035513000.0,,,,,,1165489000.0,883480000.0,1945609000.0,622381000.0,162153000.0,465509000.0,,,,622381000.0,8.28155,-49266000.0,,,320882000.0,
3333,0.0,61000000.0,,Albertson Inc,1296000000.0,4237000000.0,,,3333.0,5915000000.0,4237000000.0,40000000.0,,36605000000.0,,5433000000.0,-68000000.0,,,1.0,,4623000000.0,10066000000.0,15981000000.0,4237000000.0,501000000.0,3596000000.0,,,Grocery Stores,4237000000.0,10.41032,5412000000.0,,,5473000000.0,
3333,,162000000.0,,,1816000000.0,3584000000.0,,,,5197000000.0,3584000000.0,112000000.0,,35316000000.0,,4793000000.0,-176000000.0,,,,,4268000000.0,10014000000.0,15211000000.0,3584000000.0,485000000.0,3448000000.0,,,,3584000000.0,9.63441,5214000000.0,,,5376000000.0,
4285,0.0,119000000.0,,Alcan Inc,28000000.0,5387000000.0,893000000.0,,4285.0,8770000000.0,5387000000.0,75000000.0,,12626000000.0,,4074000000.0,-58000000.0,,,1.0,,3817000000.0,8688000000.0,17458000000.0,5387000000.0,2000000.0,3535000000.0,,,Alumina and Aluminum Production and Processing,5387000000.0,16.78706,4264000000.0,,,4091000000.0,
4285,,109000000.0,,,684000000.0,5844000000.0,835000000.0,,,8625000000.0,5844000000.0,90000000.0,,12296000000.0,,3503000000.0,-91000000.0,,,,,3950000000.0,8973000000.0,17598000000.0,5844000000.0,389000000.0,3017000000.0,,,,5844000000.0,18.17899,4063000000.0,,,3862000000.0,
3370,0.0,271816000.0,,Ricoh USA Inc,289806000.0,299528000.0,,,3370.0,1534946000.0,299528000.0,-3089000.0,,4924451000.0,,595722000.0,,,,1.0,,2621243000.0,4922852000.0,6457798000.0,299528000.0,148046000.0,2152864000.0,,,Professional and Commercial Equipment and Supplies Merchant Wholesalers,299528000.0,2.06975,3149042000.0,,,3420858000.0,
3370,,360030000.0,,,253981000.0,347044000.0,,,,1605420000.0,347044000.0,88203000.0,,4661156000.0,,666118000.0,,,,,,2623598000.0,4995187000.0,6600607000.0,347044000.0,123107000.0,2228508000.0,,,,347044000.0,2.37104,3078231000.0,,,3438261000.0,
3453,1.0,19291000.0,,Matson Inc,200000000.0,710667000.0,,,3453.0,710667000.0,710667000.0,857000.0,,1059000000.0,,622615000.0,62205000.0,,1062750000.0,0.0,,220014000.0,833752000.0,1544419000.0,710667000.0,110628000.0,195569000.0,,,"Deep Sea, Coastal, and Great Lakes Water Transportation",710667000.0,17.53478,207987000.0,,,227278000.0,
