Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
3197,,3826000.0,,,442000.0,-4254000.0,729000.0,,,9038000.0,-4254000.0,1111000.0,,22414000.0,,-3260000.0,,,,,,27439000.0,47411000.0,56448000.0,-4254000.0,-943000.0,12934000.0,,,,-4254000.0,-0.50133,27351000.0,,,31078000.0,
2601,0.0,2714000.0,,Aeroflex Inc,17631000.0,74297000.0,,,2601.0,102093000.0,74297000.0,3825000.0,,160382000.0,,-5421000.0,,,,1.0,,82923000.0,63123000.0,165216000.0,74297000.0,9765000.0,32557000.0,,,Semiconductor and Other Electronic Component Manufacturing,74297000.0,1.61314,28403000.0,,,31117000.0,
2601,,66244000.0,,,22467000.0,175425000.0,,,,201644000.0,175425000.0,-4232000.0,,188750000.0,,8690000.0,,,,,,163564000.0,47851000.0,249495000.0,175425000.0,14379000.0,29978000.0,,,,175425000.0,3.12177,-51159000.0,,,15085000.0,
1230869,1.0,2744242.0,,ASA Gold and Precious Metals Ltd,6336259.0,182423003.0,,,1230869.0,182423003.0,182423003.0,,,8503322.0,,40058597.0,,,184200000.0,0.0,,,136659.0,182559661.0,182423003.0,,,,,Other Investment Pools and Funds,182423003.0,6.334132,-2744242.0,2744242.0,,0.0,
1230869,,1040484.0,,,5617486.0,215510344.0,,,,215510344.0,215510344.0,,,7686568.0,,42578539.0,,,147000000.0,,,,1189471.0,216699815.0,215510344.0,,,,,,215510344.0,7.482997,-1040484.0,1040484.0,,0.0,
859163,1.0,173106000.0,,AVX Corp,53305000.0,751851000.0,,,859163.0,830641000.0,751851000.0,70256000.0,,1245473000.0,,541267000.0,,,4165100000.0,0.0,,663535000.0,227399000.0,1058040000.0,751851000.0,41516000.0,192282000.0,,,Semiconductor and Other Electronic Component Manufacturing,751851000.0,4.3583,-139300000.0,,,33806000.0,
859163,,175654000.0,,,221231000.0,909526000.0,,,,982021000.0,909526000.0,-83627000.0,,1630273000.0,,675234000.0,,,2859990000.0,,,846816000.0,326310000.0,1308331000.0,909526000.0,156932000.0,282687000.0,,,,909526000.0,5.21239,-145364000.0,,,30290000.0,
764622,1.0,20538000.0,,Pinnacle West Capital Corp,567128000.0,2163351000.0,379679000.0,,764622.0,2258592000.0,2163351000.0,-2797000.0,,,,612708000.0,34386000.0,,2520960000.0,0.0,,456799000.0,4565954000.0,6824546000.0,2163351000.0,242892000.0,640203000.0,,,"Electric Power Generation, Transmission and Distribution",2163351000.0,25.50371,2470539000.0,,,2395836000.0,
764622,,20705000.0,,,547285000.0,2205733000.0,419842000.0,,772527.0,2205733000.0,2205733000.0,-8794000.0,,,,668284000.0,28193000.0,,4035650000.0,,,498794000.0,4402773000.0,6608506000.0,2205733000.0,269772000.0,495490000.0,,,,2205733000.0,26.00335,2338445000.0,,,2359150000.0,
706688,1.0,95000.0,,Aaron's Inc,38752000.0,168871000.0,89171000.0,,706688.0,168871000.0,168871000.0,,,379659000.0,,134511000.0,,,337820000.0,0.0,,,103303000.0,272174000.0,168871000.0,21484000.0,,,,Consumer Goods Rental,168871000.0,2.43501,51632000.0,,,51727000.0,
706688,,99000.0,,,45407000.0,183718000.0,102324000.0,,,183718000.0,183718000.0,,,437359000.0,,159313000.0,,,275950000.0,,,,134690000.0,318408000.0,183718000.0,25602000.0,,,,,183718000.0,2.73233,72661000.0,,,72760000.0,
1800,1.0,411065000.0,,Abbott Laboratories,3117565000.0,4403769000.0,,,1800.0,5753591000.0,4403769000.0,-112692000.0,,12512734000.0,,4743315000.0,,,53805880000.0,0.0,,5589761000.0,7506328000.0,13259919000.0,4403769000.0,2334353000.0,4965902000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",4403769000.0,2.87702,2687774000.0,,,3098839000.0,
1800,,723296000.0,,,3149375000.0,5852744000.0,,,,7427595000.0,5852744000.0,-147778000.0,,13177625000.0,,6174007000.0,,,74865940000.0,,,6419754000.0,7043449000.0,14471044000.0,5852744000.0,2445759000.0,4516711000.0,,,,5852744000.0,3.78324,1509764000.0,,,2233060000.0,
1039778,0.0,,,Abitibi Consolidated Inc,474000000.0,,211000000.0,,1039778.0,,,,,2296000000.0,,,,,,1.0,,,,,,229000000.0,,,,"Pulp, Paper, and Paperboard Mills",,,,,,,
1039778,,24000000.0,,,362000000.0,1335000000.0,234000000.0,,,1489000000.0,1335000000.0,0.0,,2484000000.0,,1053000000.0,-40000000.0,,,,,791000000.0,2225000000.0,3714000000.0,1335000000.0,216000000.0,431000000.0,,,,1335000000.0,5.34,1393000000.0,,,1372000000.0,
1923,0.0,7449000.0,,Servidyne Inc,5217000.0,23272000.0,,,1923.0,23272000.0,23272000.0,-1478000.0,,171723000.0,,18651000.0,-1053000.0,,12660000.0,1.0,,51580000.0,102861000.0,126134000.0,23272000.0,-676000.0,41693000.0,,,Nonresidential Building Construction,23272000.0,6.86186,64030000.0,,,71479000.0,
1923,,7269000.0,,,9251000.0,22346000.0,,,,22346000.0,22346000.0,0.0,,174133000.0,,17725000.0,-3856000.0,,11640000.0,,,32300000.0,80500000.0,102843000.0,22346000.0,-457000.0,21480000.0,,,,22346000.0,6.58883,46024000.0,,,53293000.0,
1961,1.0,1821000.0,,Worlds Inc,-3240000.0,-155000.0,,,1961.0,978000.0,-155000.0,-163000.0,,507000.0,,-12675000.0,,,47400000.0,0.0,,2288000.0,3803000.0,4781000.0,-155000.0,-3340000.0,3736000.0,,,Other Information Services,-155000.0,-0.04369,301000.0,,,2122000.0,
1961,,1821000.0,,,-3240000.0,-155000.0,,,,978000.0,-155000.0,-163000.0,,507000.0,,-12675000.0,,,1630000.0,,,2288000.0,3803000.0,4781000.0,-155000.0,-3340000.0,3736000.0,,,,-155000.0,-0.04369,301000.0,,,2122000.0,
2034,0.0,11418000.0,,Tri Harbor Holdings Corp,7411000.0,61468000.0,,,2034.0,64732000.0,61468000.0,-2481000.0,,169725000.0,,31224000.0,501000.0,,68050000.0,0.0,,69961000.0,21427000.0,86159000.0,61468000.0,6091000.0,20502000.0,,,Drugs and Druggists' Sundries Merchant Wholesalers,61468000.0,2.83864,-9618000.0,,,1050000.0,
2034,,4964000.0,,,9173000.0,59137000.0,,,,63604000.0,59137000.0,-3505000.0,,185308000.0,,35697000.0,-184000.0,,54310000.0,,,73839000.0,24477000.0,88081000.0,59137000.0,6344000.0,23569000.0,,,,59137000.0,2.90354,-3414000.0,,,1550000.0,
2062,1.0,,,ACMAT Corp,7461000.0,34727000.0,,,2062.0,37623000.0,34727000.0,,,,,34075000.0,-389000.0,,30080000.0,0.0,,,108503000.0,146126000.0,34727000.0,2121000.0,,,,Insurance Carriers,34727000.0,11.37509,,,,37200000.0,
2062,,,,,7957000.0,33559000.0,,,,36128000.0,33559000.0,,,,,35152000.0,-874000.0,,27080000.0,,,,89728000.0,125855000.0,33559000.0,3014000.0,,,,,33559000.0,11.61444,,,,30793000.0,
2098,1.0,40000.0,,Acme United Corp,-855000.0,4171000.0,,,2098.0,4676000.0,4171000.0,812000.0,,37762000.0,,-4380000.0,898000.0,,3590000.0,0.0,,21455000.0,24221000.0,28896000.0,4171000.0,-1666000.0,17633000.0,,,Cutlery and Handtool Manufacturing,4171000.0,1.23494,16168000.0,,,16208000.0,
2098,,88000.0,,,605000.0,6725000.0,,,,6918000.0,6725000.0,1648000.0,,35857000.0,,-2212000.0,-1659000.0,,9860000.0,,,15460000.0,13850000.0,20768000.0,6725000.0,2168000.0,8530000.0,,,,6725000.0,1.91756,7538000.0,,,7626000.0,
747435,1.0,340000.0,,ALUF Holdings Inc,11000.0,3414000.0,,,747435.0,3414000.0,3414000.0,-5000.0,,5869000.0,,448000.0,-54000.0,,3600000.0,0.0,,2437000.0,1602000.0,5016000.0,3414000.0,130000.0,372000.0,,,Software Publishers,3414000.0,341400.0,508000.0,,,848000.0,
747435,,1054000.0,,,-677000.0,3208000.0,,,,3208000.0,3208000.0,-325000.0,,5847000.0,,216000.0,122000.0,,3760000.0,,,3606000.0,2061000.0,5269000.0,3208000.0,-233000.0,1160000.0,,,,3208000.0,320800.0,193000.0,,,1247000.0,
2186,1.0,1213000.0,,BK Technologies Corp,-4166000.0,8671000.0,,,2186.0,8671000.0,8671000.0,938000.0,,29530000.0,,-14577000.0,2682000.0,,14510000.0,0.0,,15974000.0,18156000.0,26827000.0,8671000.0,-5405000.0,9401000.0,,,Communications Equipment Manufacturing,8671000.0,1.71825,8897000.0,,,10110000.0,
2186,,2000.0,,,-1722000.0,6377000.0,,,,6377000.0,6377000.0,100000.0,,22404000.0,,-16871000.0,-170000.0,,2160000.0,,,13080000.0,16476000.0,22853000.0,6377000.0,-2294000.0,7404000.0,,,,6377000.0,1.26367,10877000.0,,,10879000.0,
2230,1.0,211000.0,,Adams Diversified Equity Fund Inc,22580000.0,1688081000.0,,,2230.0,1688081000.0,1688081000.0,,,25947000.0,,5494000.0,,,1802110000.0,0.0,,,198284000.0,1886364000.0,1688081000.0,22580000.0,,,,Other Investment Pools and Funds,1688081000.0,21.69352,-211000.0,211000.0,,0.0,
2230,,114000.0,,,19142000.0,2170802000.0,,,,2170802000.0,2170802000.0,,,24821000.0,,4418000.0,,,1654260000.0,,,,362174000.0,2532975000.0,2170802000.0,19144000.0,,,,,2170802000.0,26.85232,-114000.0,114000.0,,0.0,
2178,1.0,10215000.0,,Adams Resources & Energy Inc,3374000.0,30056000.0,8606000.0,,2178.0,30056000.0,30056000.0,-3196000.0,,1974192000.0,,17941000.0,3615000.0,,35330000.0,0.0,,93168000.0,92278000.0,122334000.0,30056000.0,2340000.0,82313000.0,,,Petroleum and Petroleum Products Merchant Wholesalers,30056000.0,7.12633,-1115000.0,,,9100000.0,
2178,,24137000.0,,,7963000.0,36021000.0,6071000.0,,,36021000.0,36021000.0,-13187000.0,,3995477000.0,,23906000.0,158037000.0,,59050000.0,,,264225000.0,257027000.0,293048000.0,36021000.0,6387000.0,244787000.0,,,,36021000.0,8.54064,-14237000.0,,,9900000.0,
2488,1.0,697025000.0,,Advanced Micro Devices Inc,-175142000.0,2005049000.0,,,2488.0,2005049000.0,2005049000.0,-6558000.0,,2542141000.0,,962171000.0,,,4580870000.0,0.0,,1562027000.0,2247919000.0,4252968000.0,2005049000.0,-103960000.0,840719000.0,,,Semiconductor and Other Electronic Component Manufacturing,2005049000.0,6.89127,826972000.0,,,1523997000.0,
2488,,596511000.0,,,-320916000.0,1979273000.0,,,,1979273000.0,1979273000.0,-23138000.0,,2857604000.0,,873235000.0,,,4329000000.0,,,1409878000.0,2398425000.0,4377698000.0,1979273000.0,-88936000.0,910652000.0,,,,1979273000.0,6.65721,878397000.0,,,1474908000.0,
350200,0.0,87000.0,,b-Fast Corp,-1810000.0,-13565000.0,,,350200.0,-9913000.0,-13565000.0,-5000.0,,6426000.0,,-28425000.0,206000.0,,,1.0,,3700000.0,25031000.0,15118000.0,-13565000.0,9384000.0,5325000.0,,,Support Activities for Air Transportation,-13565000.0,-1.69604,23659000.0,87000.0,,19969000.0,
350200,,87000.0,,,-1810000.0,-13565000.0,,,,-9913000.0,-13565000.0,-5000.0,,6426000.0,,-28425000.0,206000.0,,,,,3700000.0,25031000.0,15118000.0,-13565000.0,9384000.0,5325000.0,,,,-13565000.0,-1.69604,23659000.0,87000.0,,19969000.0,
351483,1.0,19017012.0,,ASM International NV,13136931.0,17865319.0,,,351483.0,17865319.0,17865319.0,13467737.0,,288110821.0,,-46219308.0,,,940550000.0,0.0,,176599832.0,265084209.0,282949527.0,17865319.0,565864.0,125111684.0,,,Industrial Machinery Manufacturing,17865319.0,0.517223,182783945.0,,,151353781.0,
351483,,19862000.0,,,39355000.0,59794000.0,340000.0,,,65552000.0,59794000.0,-42644000.0,,414495000.0,,-35454000.0,,,524510000.0,,,292101000.0,359483000.0,425035000.0,59794000.0,11099000.0,277866000.0,,,,59794000.0,1.49083,170161000.0,,,119893000.0,
109471,0.0,1718000.0,,Aerosonic LLC,845000.0,12750000.0,,,1614930.0,12750000.0,12750000.0,-831000.0,,19670000.0,,6984000.0,578000.0,,45840000.0,1.0,,15565000.0,7667000.0,20417000.0,12750000.0,353000.0,4368000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",12750000.0,3.23058,3818000.0,,,5536000.0,
109471,,964000.0,,,894000.0,12644000.0,,,109471.0,12644000.0,12644000.0,-1718000.0,,23271000.0,,7244000.0,981000.0,,40360000.0,,,17435000.0,10130000.0,22774000.0,12644000.0,260000.0,6224000.0,,,,12644000.0,3.95467,5643000.0,,,6607000.0,
1122304,0.0,,,Aetna Inc,842000000.0,2836000000.0,381300000.0,,1122304.0,11429500000.0,2836000000.0,,,,,7577700000.0,,,7854160000.0,0.0,,,41787500000.0,53217000000.0,2836000000.0,846800000.0,,,,Outpatient Care Centers,2836000000.0,5.01566,,,,3238400000.0,
1122304,,,,,744800000.0,2048200000.0,420400000.0,,1013761.0,10703200000.0,2048200000.0,,,,,7639500000.0,,,5809680000.0,,,,41964400000.0,52667600000.0,2048200000.0,716500000.0,,,,,2048200000.0,3.62238,,,,3818900000.0,
1004981,0.0,32109000.0,,iDNA Inc,-16065000.0,99776000.0,,,1004981.0,99776000.0,99776000.0,,,16279000.0,,-55789000.0,,,18780000.0,1.0,,105805000.0,27516000.0,127292000.0,99776000.0,-15615000.0,27516000.0,,,Motion Picture and Video Industries,99776000.0,3.48422,-32109000.0,,,0.0,
1004981,,54333000.0,,,-20664000.0,83879000.0,,,718936.0,83879000.0,83879000.0,,,0.0,,-69104000.0,,,4670000.0,,,87303000.0,20083000.0,103962000.0,83879000.0,-13315000.0,20083000.0,,,,83879000.0,3.2552,-54333000.0,,,0.0,
2809,1.0,99719450.0,,Agnico Eagle Mines Ltd,-4821345.0,144804088.0,6380359.0,,2809.0,144804088.0,144804088.0,,,42571466.0,,-7632555.0,1223880.0,,574510000.0,0.0,,107009409.0,136645872.0,281449960.0,144804088.0,-7728987.0,13306954.0,,,Metal Ore Mining,144804088.0,2.627419,11282765.0,,,107401694.0,
2809,,22588000.0,,,-15964000.0,133967000.0,5463000.0,,,133967000.0,133967000.0,-4109000.0,,25583000.0,,-29102000.0,-1000.0,,499950000.0,,,38747000.0,158430000.0,292397000.0,133967000.0,-14921000.0,15889000.0,,,,133967000.0,2.41855,104825000.0,,,124122000.0,
2969,1.0,61600000.0,,Air Products and Chemicals Inc,724700000.0,2611200000.0,18600000.0,,2969.0,2961600000.0,2611200000.0,37000000.0,,5020100000.0,,3701800000.0,26300000.0,,7524070000.0,0.0,,1782400000.0,5273900000.0,8235500000.0,2611200000.0,450500000.0,1857800000.0,,,Basic Chemical Manufacturing,2611200000.0,12.25661,2907900000.0,,,2842200000.0,
2969,,94100000.0,,,830800000.0,2079100000.0,17900000.0,,,2821300000.0,2079100000.0,-57400000.0,,5609500000.0,,3667900000.0,92100000.0,,9401500000.0,,,1805000000.0,5449200000.0,8270500000.0,2079100000.0,124200000.0,1374800000.0,,,,2079100000.0,9.7055,3066400000.0,,,3045000000.0,
353184,1.0,2350000.0,,Air T Inc,947000.0,9137000.0,649000.0,,353184.0,9635000.0,9137000.0,-1600000.0,,52120000.0,,2051000.0,292000.0,,8810000.0,0.0,,16718000.0,11216000.0,20851000.0,9137000.0,523000.0,9909000.0,,,Couriers and Express Delivery Services,9137000.0,2.20331,1625000.0,,,3975000.0,
353184,,1441000.0,,,975000.0,8825000.0,922000.0,,,9256000.0,8825000.0,-2874000.0,,58846000.0,,2193000.0,3250000.0,,9260000.0,,,19708000.0,14680000.0,23938000.0,8825000.0,362000.0,13132000.0,,,,8825000.0,2.14694,2648000.0,,,4089000.0,
3146,,,,Spire Alabama Inc,,,,,3146.0,,,,,,,,,,,,,,,,,,,,,Natural Gas Distribution,,,,,,,
3153,0.0,,,Alabama Power Co,,,,,3153.0,,,,,,,,,,,1.0,,,,,,,,,,"Electric Power Generation, Transmission and Distribution",,,,,,,
3153,,,,,941425000.0,,364618000.0,,,,,13305000.0,,,,,107702000.0,,914870000.0,,,,,,,436072000.0,,,,,,,,,,,
98618,1.0,662000.0,,Alanco Technologies Inc,-670000.0,6964000.0,45000.0,,98618.0,7164000.0,6964000.0,-183000.0,,0.0,,-46454000.0,,,13550000.0,0.0,,3694000.0,992000.0,8159000.0,6964000.0,-683000.0,983000.0,,,"Water, Sewage and Other Systems",6964000.0,28.06593,-236000.0,,,426000.0,
98618,,177000.0,,,-1784000.0,6372000.0,164000.0,,,8970000.0,6372000.0,1691000.0,,2829000.0,,-47808000.0,,,6140000.0,,,5425000.0,2464000.0,11434000.0,6372000.0,-1826000.0,2464000.0,,,,6372000.0,18.84538,2230000.0,,,1367000.0,
766421,1.0,306600000.0,,Alaska Air Group Inc,211000000.0,732000000.0,75100000.0,,766421.0,789500000.0,732000000.0,,,1897700000.0,,350600000.0,,,924100000.0,0.0,,528800000.0,942300000.0,1731800000.0,732000000.0,124400000.0,525900000.0,,,Scheduled Air Transportation,732000000.0,6.97834,-107900000.0,,,198700000.0,
766421,,329000000.0,,,199900000.0,875200000.0,84800000.0,,,930700000.0,875200000.0,,,2082000000.0,,484800000.0,,,786710000.0,,,581900000.0,1249400000.0,2180100000.0,875200000.0,134200000.0,618700000.0,,,,875200000.0,8.28449,74500000.0,,,403500000.0,
701288,1.0,5635000.0,,Atrion Corp,1579000.0,31763000.0,,,701288.0,49369000.0,31763000.0,,,43397000.0,,46821000.0,,,25920000.0,0.0,,22839000.0,11046000.0,60415000.0,31763000.0,2140000.0,4132000.0,,,Medical Equipment and Supplies Manufacturing,31763000.0,10.72151,-5432000.0,,,203000.0,
701288,,70000.0,,,3116000.0,25864000.0,,,,42573000.0,25864000.0,,,49917000.0,,49114000.0,,,30030000.0,,,18702000.0,22067000.0,64640000.0,25864000.0,2293000.0,3957000.0,,,,25864000.0,12.33034,10347000.0,,,10417000.0,
1368457,0.0,57816000.0,,Alberto-Culver Co,146502000.0,323736000.0,,,1368457.0,568820000.0,323736000.0,-42656000.0,,1975928000.0,,600629000.0,,,,1.0,,645554000.0,615714000.0,1184534000.0,323736000.0,86290000.0,336401000.0,,,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",323736000.0,4.48361,171076000.0,,,228892000.0,
1368457,,114951000.0,,,173490000.0,284625000.0,,,,632260000.0,284625000.0,-5056000.0,,2247163000.0,,687631000.0,,,,,,740537000.0,753338000.0,1385598000.0,284625000.0,103184000.0,340789000.0,,,,284625000.0,3.9303,229985000.0,,,344936000.0,
3333,0.0,116000000.0,,Albertson Inc,1651000000.0,3784000000.0,,,3333.0,5522000000.0,3784000000.0,-156000000.0,,35872000000.0,,5027000000.0,7000000.0,,,1.0,,4208000000.0,9609000000.0,15131000000.0,3784000000.0,801000000.0,3351000000.0,,,Grocery Stores,3784000000.0,9.00952,5059000000.0,,,5175000000.0,
3333,,245000000.0,,,1240000000.0,3941000000.0,,,,5702000000.0,3941000000.0,-233000000.0,,37478000000.0,,5133000000.0,-9000000.0,,,,,4591000000.0,10017000000.0,15719000000.0,3941000000.0,404000000.0,4069000000.0,,,,3941000000.0,9.29481,5384000000.0,,,5629000000.0,
4285,0.0,615000000.0,,Alcan Inc,653000000.0,5359000000.0,462000000.0,,4285.0,5519000000.0,5359000000.0,-72000000.0,,7789000000.0,,4078000000.0,52000000.0,,,1.0,,3429000000.0,4382000000.0,9901000000.0,5359000000.0,399000000.0,1384000000.0,,,Alumina and Aluminum Production and Processing,5359000000.0,23.71239,1444000000.0,,,1789000000.0,
4285,,315000000.0,,,686000000.0,5381000000.0,477000000.0,,,5541000000.0,5381000000.0,137000000.0,,7324000000.0,,4227000000.0,133000000.0,,,,,2890000000.0,4308000000.0,9849000000.0,5381000000.0,460000000.0,1746000000.0,,,,5381000000.0,24.64787,1541000000.0,,,1489000000.0,
3370,0.0,3386000.0,,Ricoh USA Inc,150616000.0,75245000.0,,,3370.0,1460540000.0,75245000.0,93821000.0,,5435602000.0,,464150000.0,,,,1.0,,2233901000.0,4340773000.0,5801313000.0,75245000.0,33836000.0,2047591000.0,,,Professional and Commercial Equipment and Supplies Merchant Wholesalers,75245000.0,0.50426,2858867000.0,,,2862253000.0,
3370,,78118000.0,,,147915000.0,122895000.0,,,,1441092000.0,122895000.0,12982000.0,,5446945000.0,,468770000.0,,,,,,2512543000.0,4921493000.0,6362585000.0,122895000.0,29082000.0,2308531000.0,,,,122895000.0,0.84834,3391987000.0,,,3470105000.0,
3453,1.0,86818000.0,,Matson Inc,80094000.0,694642000.0,,,3453.0,694642000.0,694642000.0,4605000.0,,1329319000.0,,555820000.0,5345000.0,,921780000.0,0.0,,254794000.0,910998000.0,1605640000.0,694642000.0,25142000.0,187681000.0,,,"Deep Sea, Coastal, and Great Lakes Water Transportation",694642000.0,15.77728,256481000.0,,,343299000.0,
3453,,3333000.0,,,113314000.0,670963000.0,,,,670963000.0,670963000.0,-1326000.0,,983404000.0,,545849000.0,10436000.0,,1061710000.0,,,202450000.0,890497000.0,1561460000.0,670963000.0,62579000.0,142645000.0,,,,670963000.0,15.77771,296737000.0,,,300070000.0,
3499,1.0,15363000.0,,Alexander's Inc,8067000.0,6974000.0,4289000.0,,3499.0,6974000.0,6974000.0,,,51663000.0,,-22083000.0,-1048000.0,,392580000.0,0.0,,,310069000.0,317043000.0,6974000.0,-6055000.0,,,,Lessors of Real Estate,6974000.0,1.39456,261750000.0,,,277113000.0,
3499,,26053000.0,,,22176000.0,12498000.0,5441000.0,,,12498000.0,12498000.0,,,64390000.0,,-16559000.0,-2019000.0,,338500000.0,,,,353998000.0,366496000.0,12498000.0,5524000.0,,,,,12498000.0,2.49918,303108000.0,,,329161000.0,
354767,0.0,64000.0,,CapCo Energy Inc,-361000.0,933000.0,,,354767.0,1226000.0,933000.0,,,90000.0,,-407000.0,,,,1.0,,155000.0,2188000.0,3414000.0,933000.0,-407000.0,2004000.0,,,Other Investment Pools and Funds,933000.0,0.02803,2208000.0,64000.0,,1979000.0,
354767,,13418000.0,,,-1063000.0,11674000.0,382000.0,,,11967000.0,11674000.0,0.0,,1345000.0,,1798000.0,,,,,,16246000.0,10026000.0,21991000.0,11674000.0,2205000.0,9258000.0,,,,11674000.0,0.14695,-7118000.0,413000.0,,5295000.0,
